0.000000000000000e+000	0.000000e+000	0.000000e+000
1.086183847761653e-010	1.388275e-007	1.380825e-007
2.172367695523306e-010	4.896484e-007	4.880842e-007
3.258551543284959e-010	1.052463e-006	1.050005e-006
4.344735391046612e-010	1.827270e-006	1.823845e-006
5.430919238808265e-010	2.814071e-006	2.809605e-006
6.517103086569918e-010	4.012865e-006	4.007284e-006
7.603286934331568e-010	5.423653e-006	5.416882e-006
8.818718176243675e-010	7.297670e-006	7.288560e-006
1.000000000000000e-009	9.278306e-006	9.266722e-006
1.785648440731465e-009	3.258852e-005	3.254784e-005
2.571296881462929e-009	6.553636e-005	6.545454e-005
3.356945322194393e-009	1.081218e-004	1.079868e-004
4.142593762925857e-009	1.603449e-004	1.601447e-004
4.928242203657322e-009	2.222056e-004	2.219282e-004
5.713890644388786e-009	2.937040e-004	2.933373e-004
6.499539085120249e-009	3.748400e-004	3.743720e-004
9.773516534096168e-009	7.789623e-004	7.779898e-004
1.427230458043593e-008	1.505773e-003	1.503893e-003
2.005771030497737e-008	2.659802e-003	2.656481e-003
2.784978299344464e-008	4.483785e-003	4.478188e-003
3.806953627162979e-008	7.163938e-003	7.154994e-003
5.217867689269697e-008	1.114844e-002	1.113452e-002
7.197733125383071e-008	1.697477e-002	1.695358e-002
1.022737317302279e-007	2.605285e-002	2.602033e-002
1.533099597406081e-007	4.142001e-002	4.136830e-002
2.383694182641431e-007	6.702635e-002	6.694267e-002
3.272567078549186e-007	9.373109e-002	9.361407e-002
4.555382087604308e-007	1.321374e-001	1.319724e-001
5.938941256108105e-007	1.733158e-001	1.730994e-001
7.773971303618721e-007	2.274238e-001	2.271399e-001
9.782399345524485e-007	2.857690e-001	2.854122e-001
1.242323329474825e-006	3.607259e-001	3.602756e-001
1.549808191173021e-006	4.447329e-001	4.441777e-001
1.978260698975415e-006	5.543309e-001	5.536389e-001
2.551640190399583e-006	6.825121e-001	6.816600e-001
3.522554433347737e-006	8.614583e-001	8.603828e-001
3.954608914186234e-006	9.227324e-001	9.215804e-001
4.245841158938799e-006	9.524344e-001	9.512453e-001
4.681112265801384e-006	9.829698e-001	9.817426e-001
4.741096227829757e-006	9.857888e-001	9.845582e-001
4.801080189858131e-006	9.882591e-001	9.870253e-001
4.861064151886505e-006	9.903805e-001	9.891441e-001
4.921048113914879e-006	9.921531e-001	9.909145e-001
4.981032075943252e-006	9.935769e-001	9.923365e-001
5.041016037971627e-006	9.946519e-001	9.934102e-001
5.101000000000000e-006	9.953781e-001	9.941355e-001
5.101825000000000e-006	9.953861e-001	9.941434e-001
5.101899999999999e-006	9.953868e-001	8.005037e-001
5.102000000000000e-006	9.953877e-001	9.048988e-002
5.102001250000001e-006	9.953877e-001	9.048988e-002
5.102001562500000e-006	9.953877e-001	9.048988e-002
5.102002187500000e-006	9.953877e-001	9.048988e-002
5.102003437500000e-006	9.953878e-001	9.048988e-002
5.102005937500000e-006	9.953878e-001	9.048988e-002
5.102010937500001e-006	9.953879e-001	9.048989e-002
5.102020937500001e-006	9.953879e-001	9.048989e-002
5.102040937500000e-006	9.953882e-001	9.048991e-002
5.102320937500001e-006	9.953908e-001	9.049015e-002
5.387846517857144e-006	9.933950e-001	9.030872e-002
5.673372098214287e-006	9.845519e-001	8.950481e-002
5.958897678571430e-006	9.688616e-001	8.807842e-002
6.244423258928572e-006	9.463241e-001	8.602955e-002
6.529948839285715e-006	9.169393e-001	8.335820e-002
6.815474419642858e-006	8.807073e-001	8.006438e-002
7.100999999999999e-006	8.376281e-001	7.614808e-002
7.102000000000000e-006	8.374657e-001	7.613332e-002
7.221404301091269e-006	8.171866e-001	7.428976e-002
7.340808602182539e-006	7.960206e-001	7.236558e-002
7.460212903273808e-006	7.739679e-001	7.036078e-002
7.579617204365077e-006	7.510283e-001	6.827537e-002
7.699021505456347e-006	7.272020e-001	6.610933e-002
7.818425806547616e-006	7.024888e-001	6.386268e-002
7.937830107638884e-006	6.768889e-001	6.153541e-002
7.989404424107123e-006	6.654845e-001	6.049865e-002
8.002298003224183e-006	6.626117e-001	6.023748e-002
8.028085161458303e-006	6.568117e-001	5.971021e-002
8.079659477926541e-006	6.450680e-001	5.864260e-002
8.182808110863017e-006	6.212223e-001	5.647480e-002
8.244465932377551e-006	6.067268e-001	5.515703e-002
8.308854521786336e-006	5.913256e-001	5.375693e-002
8.380940570713653e-006	5.738370e-001	5.216705e-002
8.442209134201727e-006	5.587609e-001	5.079649e-002
8.514833536502670e-006	5.405777e-001	4.914348e-002
8.660082341104555e-006	5.032676e-001	4.575165e-002
8.950579950308325e-006	4.255467e-001	3.868610e-002
9.531575168715867e-006	2.620777e-001	2.382527e-002
1.050813766871587e-005	-2.164793e-002	-1.967995e-003
1.141673845591669e-005	-2.808834e-001	-2.553488e-002
1.233603955520100e-005	-5.211797e-001	-4.738002e-002
1.317241236551782e-005	-7.116339e-001	-6.469405e-002
1.352694181530528e-005	-7.796612e-001	-7.087836e-002
1.382904098206931e-005	-8.283451e-001	-7.530417e-002
1.411377569923779e-005	-8.672349e-001	-7.883961e-002
1.445489030855527e-005	-9.043884e-001	-8.221720e-002
1.489609676012851e-005	-9.396179e-001	-8.541989e-002
1.521745577673072e-005	-9.554667e-001	-8.686069e-002
1.553352817182442e-005	-9.610608e-001	-8.736925e-002
1.590349432669291e-005	-9.555015e-001	-8.686385e-002
1.639077180486760e-005	-9.309514e-001	-8.463202e-002
1.685164669462280e-005	-8.911709e-001	-8.101561e-002
1.723890567907545e-005	-8.440180e-001	-7.672898e-002
1.766289775877306e-005	-7.780307e-001	-7.073013e-002
1.819952613656943e-005	-6.749992e-001	-6.136362e-002
1.906900473155994e-005	-4.755714e-001	-4.323380e-002
2.004556723155994e-005	-2.217959e-001	-2.016329e-002
2.102212973155994e-005	4.706822e-002	4.278933e-003
2.193329819750407e-005	2.934037e-001	2.667309e-002
2.270336209926443e-005	4.877470e-001	4.434067e-002
2.304227263382094e-005	5.653432e-001	5.139489e-002
2.335517163999265e-005	6.301326e-001	5.728483e-002
2.364441075802810e-005	6.846327e-001	6.223939e-002
2.394724514982820e-005	7.349207e-001	6.681103e-002
2.440263431878091e-005	7.959611e-001	7.236017e-002
2.513994632550627e-005	8.693193e-001	7.902911e-002
2.547105101422948e-005	8.898215e-001	8.089294e-002
