time	V(out)	V(n001)	V(n002)
1.899492464017572e-005	8.390811e+000	9.294264e+000	0.000000e+000
1.955492464017581e-005	8.390794e+000	9.418323e+000	0.000000e+000
1.969064969157928e-005	8.390790e+000	9.446645e+000	0.000000e+000
1.982637474298275e-005	8.390786e+000	9.474276e+000	0.000000e+000
1.996209979438621e-005	8.390781e+000	9.501215e+000	0.000000e+000
2.009782484578968e-005	8.390778e+000	9.527462e+000	0.000000e+000
2.023354989719314e-005	8.390774e+000	9.553017e+000	0.000000e+000
2.036927494859661e-005	8.390770e+000	9.577881e+000	0.000000e+000
2.050500000000008e-005	8.390766e+000	9.602052e+000	0.000000e+000
2.163642857142883e-005	8.390739e+000	9.776774e+000	0.000000e+000
2.276785714285758e-005	8.390712e+000	9.901285e+000	0.000000e+000
2.389928571428634e-005	8.390684e+000	9.975586e+000	0.000000e+000
2.503071428571509e-005	8.390656e+000	9.999676e+000	0.000000e+000
2.616214285714384e-005	8.390626e+000	9.973555e+000	0.000000e+000
2.729357142857260e-005	8.390597e+000	9.897223e+000	0.000000e+000
2.842500000000135e-005	8.390567e+000	9.770680e+000	0.000000e+000
2.976500000000156e-005	8.390526e+000	9.557010e+000	0.000000e+000
3.027428572857277e-005	8.390510e+000	9.457630e+000	-4.364438e-007
3.078357145714397e-005	8.390493e+000	9.348874e+000	-6.004238e-007
3.129285718571517e-005	8.390475e+000	9.230742e+000	-4.919400e-007
3.180214291428638e-005	8.390456e+000	9.103233e+000	-1.109924e-007
3.231142864285759e-005	8.390437e+000	8.966348e+000	5.424190e-007
3.282071437142879e-005	8.390418e+000	8.820087e+000	1.468294e-006
3.333000010000000e-005	8.390397e+000	8.664449e+000	2.666633e-006
3.333000055161900e-005	8.390397e+000	8.664448e+000	3.496197e-005
3.333000086450492e-005	8.390397e+000	8.664448e+000	8.481623e-005
3.333000117739083e-005	8.390397e+000	8.664448e+000	1.377830e-004
3.333000149027676e-005	8.390397e+000	8.664448e+000	1.938623e-004
3.333000180316267e-005	8.390397e+000	8.664448e+000	2.530541e-004
3.333000211604859e-005	8.390397e+000	8.664448e+000	3.153584e-004
3.333000242893450e-005	8.390397e+000	8.664448e+000	3.807752e-004
3.333000274182042e-005	8.390397e+000	8.664448e+000	4.493045e-004
3.333026550787242e-005	8.390397e+000	8.664365e+000	5.203919e-002
3.333052827392440e-005	8.390397e+000	8.664283e+000	1.021135e-001
3.333079103997640e-005	8.390397e+000	8.664200e+000	1.506722e-001
3.333105380602838e-005	8.390397e+000	8.664118e+000	1.977154e-001
3.333131657208038e-005	8.390397e+000	8.664035e+000	2.432430e-001
3.333157933813236e-005	8.390397e+000	8.663953e+000	2.872551e-001
3.333184210418435e-005	8.390397e+000	8.663871e+000	3.297516e-001
3.333368326455647e-005	8.390397e+000	8.663293e+000	5.951635e-001
3.333736558530069e-005	8.390397e+000	8.662137e+000	1.012979e+000
3.334112968339013e-005	8.390397e+000	8.660954e+000	1.318087e+000
3.334626030721993e-005	8.390398e+000	8.659343e+000	1.587083e+000
3.335150971944977e-005	8.390398e+000	8.657693e+000	1.753897e+000
3.335860698477410e-005	8.390399e+000	8.655459e+000	1.876245e+000
3.336637865796642e-005	8.390400e+000	8.653013e+000	1.942705e+000
3.337637865796643e-005	8.390402e+000	8.649861e+000	1.978904e+000
3.339637865796643e-005	8.390405e+000	8.643549e+000	1.997538e+000
3.421209294368085e-005	8.390512e+000	8.372450e+000	1.998584e+000
3.502780722939526e-005	8.390606e+000	8.081428e+000	1.999391e+000
3.584352151510968e-005	8.390686e+000	7.770484e+000	1.999962e+000
3.665923580082409e-005	8.390752e+000	7.439617e+000	2.000294e+000
3.747495008653851e-005	8.390804e+000	7.088827e+000	2.000390e+000
3.829066437225293e-005	8.390842e+000	6.718114e+000	2.000247e+000
3.910637865796734e-005	8.390866e+000	6.327478e+000	1.999867e+000
3.925637865796737e-005	8.390870e+000	6.254216e+000	1.999867e+000
3.959263482444776e-005	8.390878e+000	6.087784e+000	1.999867e+000
3.992889099092815e-005	8.390885e+000	5.918826e+000	1.999867e+000
4.026514715740855e-005	8.390890e+000	5.747343e+000	1.999867e+000
4.060140332388894e-005	8.390894e+000	5.573334e+000	1.999867e+000
4.093765949036934e-005	8.390896e+000	5.396800e+000	1.999867e+000
4.127391565684973e-005	8.390898e+000	5.217740e+000	1.999867e+000
4.161017182333012e-005	8.390898e+000	5.036155e+000	1.999867e+000
4.161258745727444e-005	8.390782e+000	5.034395e+000	1.999867e+000
