time	V(out)	V(n001)	V(n002)
1.074964723711953e-006	2.562459e-003	6.695943e-001	9.999333e+000
1.078555126540911e-006	3.363978e-003	6.715609e-001	9.999333e+000
1.081988897680299e-006	4.132227e-003	6.735228e-001	9.999333e+000
1.087484461568631e-006	5.365843e-003	6.767831e-001	9.999333e+000
1.119160818654534e-006	1.257340e-002	6.963680e-001	9.999333e+000
1.161395961435737e-006	2.243922e-002	7.228098e-001	9.999333e+000
1.245866246998143e-006	4.278645e-002	7.757327e-001	9.999333e+000
1.323732440043756e-006	6.219602e-002	8.245018e-001	9.999333e+000
1.383993529397531e-006	7.777175e-002	8.622299e-001	9.999333e+000
1.459882120073241e-006	9.804553e-002	9.097233e-001	9.999333e+000
1.535713615040195e-006	1.189377e-001	9.571614e-001	9.999333e+000
1.608907546565808e-006	1.397444e-001	1.002928e+000	9.999333e+000
1.688833851643226e-006	1.633265e-001	1.052874e+000	9.999333e+000
1.848686461798062e-006	2.131363e-001	1.152653e+000	9.999333e+000
2.168391682107734e-006	3.217902e-001	1.351718e+000	9.999333e+000
2.807802122727078e-006	5.663297e-001	1.747719e+000	9.999333e+000
3.807802122727078e-006	9.973972e-001	2.361314e+000	9.999333e+000
4.807802122727078e-006	1.473938e+000	2.966166e+000	9.999333e+000
5.807802122727077e-006	1.985451e+000	3.559311e+000	9.999333e+000
6.807802122727077e-006	2.518269e+000	4.138409e+000	9.999333e+000
7.807802122727077e-006	3.061966e+000	4.701176e+000	9.999333e+000
8.807802122727078e-006	3.608452e+000	5.245388e+000	9.999333e+000
9.807802122727078e-006	4.151324e+000	5.768900e+000	9.999333e+000
1.080780212272708e-005	4.685407e+000	6.269644e+000	9.999333e+000
1.180780212272708e-005	5.206425e+000	6.745645e+000	9.999333e+000
1.280780212272708e-005	5.710774e+000	7.195024e+000	9.999333e+000
1.380780212272708e-005	6.195359e+000	7.616007e+000	9.999333e+000
1.420668753376607e-005	6.384936e+000	7.778349e+000	9.999333e+000
1.460557294480506e-005	6.570084e+000	7.935151e+000	9.999333e+000
1.500445835584405e-005	6.750802e+000	8.086414e+000	9.999333e+000
1.540334376688303e-005	6.927092e+000	8.232136e+000	9.999333e+000
1.580222917792202e-005	7.098953e+000	8.372319e+000	9.999333e+000
1.620111458896101e-005	7.266385e+000	8.506963e+000	9.999333e+000
1.660000000000000e-005	7.429388e+000	8.636066e+000	9.999333e+000
1.660100000000000e-005	7.429790e+000	8.636383e+000	9.999333e+000
1.660110000000000e-005	7.429831e+000	8.636415e+000	9.986165e+000
1.660130000000000e-005	7.429911e+000	8.636478e+000	9.935537e+000
1.660160000000000e-005	7.430032e+000	8.636574e+000	9.790356e+000
1.660212000000000e-005	7.430241e+000	8.636738e+000	9.398751e+000
1.660324000000000e-005	7.430692e+000	8.637093e+000	8.419069e+000
1.660452000000001e-005	7.431207e+000	8.637498e+000	7.448844e+000
1.660708000000001e-005	7.432237e+000	8.638309e+000	5.843881e+000
1.661074772740520e-005	7.433713e+000	8.639469e+000	4.084657e+000
1.661456085737007e-005	7.435246e+000	8.640676e+000	2.787492e+000
1.661866102996217e-005	7.436895e+000	8.641973e+000	1.839739e+000
1.662238892379557e-005	7.438393e+000	8.643150e+000	1.257776e+000
1.662628373537827e-005	7.439958e+000	8.644381e+000	8.483160e-001
1.663002021393334e-005	7.441458e+000	8.645561e+000	5.808943e-001
1.663391861272294e-005	7.443023e+000	8.646791e+000	3.917325e-001
1.663769355048203e-005	7.444537e+000	8.647983e+000	2.671567e-001
1.664157016550763e-005	7.446092e+000	8.649205e+000	1.804875e-001
1.664535681347065e-005	7.447610e+000	8.650399e+000	1.229631e-001
1.664921835335229e-005	7.449157e+000	8.651616e+000	8.319430e-002
1.665301726515275e-005	7.450679e+000	8.652813e+000	5.661521e-002
1.665686936889672e-005	7.452222e+000	8.654026e+000	3.833784e-002
1.666067653000863e-005	7.453747e+000	8.655225e+000	2.606949e-002
1.666452145989812e-005	7.455286e+000	8.656434e+000	1.766512e-002
1.666833446494262e-005	7.456812e+000	8.657634e+000	1.200569e-002
1.667217439776969e-005	7.458349e+000	8.658841e+000	8.139033e-003
1.667599161179297e-005	7.459876e+000	8.660041e+000	5.529346e-003
1.667982798341019e-005	7.461410e+000	8.661245e+000	3.749756e-003
1.668364818289216e-005	7.462937e+000	8.662445e+000	2.546735e-003
1.668748201969463e-005	7.464469e+000	8.663649e+000	1.727489e-003
1.669130434804762e-005	7.465997e+000	8.664847e+000	1.173033e-003
1.669513638326305e-005	7.467527e+000	8.666049e+000	7.958190e-004
1.669896022754095e-005	7.469055e+000	8.667248e+000	5.403166e-004
1.670279098070904e-005	7.470584e+000	8.668448e+000	3.666097e-004
1.670661590424465e-005	7.472111e+000	8.669646e+000	2.488826e-004
1.671044574527526e-005	7.473639e+000	8.670845e+000	1.688834e-004
1.671810062919078e-005	7.476693e+000	8.673240e+000	7.779740e-005
1.673134211949107e-005	7.481971e+000	8.677378e+000	2.096336e-005
1.674409637269501e-005	7.487050e+000	8.681357e+000	5.989743e-006
1.675249361415801e-005	7.490392e+000	8.683975e+000	2.644738e-006
1.676283863954877e-005	7.494505e+000	8.687196e+000	8.036509e-007
1.676717134315602e-005	7.496227e+000	8.688542e+000	4.488128e-007
1.676987078893751e-005	7.497298e+000	8.689376e+000	3.335047e-007
1.677081827860319e-005	7.497674e+000	8.689659e+000	3.015063e-007
1.677122630787980e-005	7.497835e+000	8.689761e+000	2.892103e-007
1.677138944329323e-005	7.497899e+000	8.689771e+000	2.844922e-007
1.677147610199619e-005	7.497932e+000	8.689734e+000	2.820303e-007
1.677152377327538e-005	7.497950e+000	8.689667e+000	2.806878e-007
1.677157787245759e-005	7.497970e+000	8.689540e+000	2.791731e-007
1.677162028118634e-005	7.497984e+000	8.689425e+000	2.779914e-007
1.677166716134722e-005	7.498000e+000	8.689300e+000	2.766926e-007
1.677175475967728e-005	7.498027e+000	8.689068e+000	2.742838e-007
1.677212659839144e-005	7.498108e+000	8.688129e+000	2.643442e-007
1.677262238334364e-005	7.498164e+000	8.687092e+000	2.515552e-007
1.677286580689305e-005	7.498175e+000	8.686883e+000	2.454772e-007
1.677318330234081e-005	7.498175e+000	8.687001e+000	2.377948e-007
1.677337233718618e-005	7.498175e+000	8.687125e+000	2.333349e-007
1.677363322133843e-005	7.498175e+000	8.687290e+000	2.273740e-007
1.677415498964294e-005	7.498175e+000	8.687614e+000	2.160253e-007
1.677728559946995e-005	7.498174e+000	8.689376e+000	1.607820e-007
1.678145974590597e-005	7.498172e+000	8.691381e+000	1.111938e-007
1.678980803877800e-005	7.498169e+000	8.694758e+000	5.623160e-008
1.680650462452207e-005	7.498163e+000	8.700510e+000	1.588359e-008
1.683989779601021e-005	7.498153e+000	8.711035e+000	8.793400e-010
1.690668413898648e-005	7.498134e+000	8.731529e+000	-1.172443e-010
1.702923159449609e-005	7.498108e+000	8.768732e+000	1.352883e-011
1.715993859844637e-005	7.498087e+000	8.807856e+000	-1.588123e-011
1.733281651789800e-005	7.498070e+000	8.858683e+000	4.356617e-012
1.751717744933475e-005	7.498058e+000	8.911705e+000	-6.409497e-012
1.776166970723052e-005	7.498049e+000	8.980124e+000	2.376766e-012
1.804011690076457e-005	7.498043e+000	9.055346e+000	-3.066087e-012
1.842368699045123e-005	7.498037e+000	9.154164e+000	1.567212e-012
1.891338763140908e-005	7.498032e+000	9.271686e+000	-1.788299e-012
1.970395939191573e-005	7.498024e+000	9.447206e+000	-3.930596e-012
2.000000000000000e-005	7.498022e+000	9.508613e+000	8.810089e-011
2.107142857142858e-005	7.498014e+000	9.692114e+000	4.614168e-011
2.214285714285715e-005	7.498005e+000	9.831568e+000	1.397367e-011
2.321428571428572e-005	7.497997e+000	9.926974e+000	-8.403126e-012
2.428571428571429e-005	7.497989e+000	9.978333e+000	-2.098871e-011
2.535714285714287e-005	7.497982e+000	9.985643e+000	-2.378309e-011
2.642857142857143e-005	7.497974e+000	9.948905e+000	-1.678626e-011
2.750000000000000e-005	7.497966e+000	9.868120e+000	1.774839e-015
2.950000000000001e-005	7.497948e+000	9.595216e+000	1.638446e-015
3.150000000000001e-005	7.497928e+000	9.172788e+000	-1.693336e-014
3.330000220000022e-005	7.497908e+000	8.673843e+000	6.451561e-006
3.330001073427048e-005	7.497908e+000	8.673841e+000	6.447377e-005
3.330001506023878e-005	7.497908e+000	8.673840e+000	1.251034e-004
3.330002371217537e-005	7.497908e+000	8.673837e+000	3.206413e-004
3.330004101604855e-005	7.497908e+000	8.673831e+000	9.913391e-004
3.330007562379492e-005	7.497908e+000	8.673820e+000	3.447606e-003
3.330014483928766e-005	7.497908e+000	8.673799e+000	1.279088e-002
3.330028327027313e-005	7.497908e+000	8.673756e+000	4.897342e-002
3.330056013224408e-005	7.497908e+000	8.673669e+000	1.823595e-001
3.330100000000000e-005	7.497908e+000	8.673532e+000	4.829181e-001
3.330130790742914e-005	7.497908e+000	8.673435e+000	7.699887e-001
3.330165980163387e-005	7.497908e+000	8.673325e+000	1.085112e+000
3.330236359004333e-005	7.497908e+000	8.673105e+000	1.676339e+000
3.330377116686226e-005	7.497908e+000	8.672665e+000	2.720827e+000
3.330658632050011e-005	7.497908e+000	8.671783e+000	4.421626e+000
3.331051924564370e-005	7.497909e+000	8.670553e+000	6.187212e+000
3.331508364659427e-005	7.497909e+000	8.669124e+000	7.564679e+000
3.332045827421717e-005	7.497910e+000	8.667440e+000	8.562608e+000
3.332675536199208e-005	7.497912e+000	8.665466e+000	9.223197e+000
3.333447604796023e-005	7.497914e+000	8.663043e+000	9.632891e+000
3.334396607439214e-005	7.497917e+000	8.660063e+000	9.853354e+000
3.335627733239579e-005	7.497920e+000	8.656192e+000	9.954734e+000
3.339753732309593e-005	7.497931e+000	8.643175e+000	9.998688e+000
3.432245703828483e-005	7.498164e+000	8.336473e+000	9.999333e+000
3.432473757950691e-005	7.498171e+000	8.335829e+000	9.999333e+000
3.432554630169574e-005	7.498192e+000	8.335982e+000	9.999333e+000
3.432602244489816e-005	7.498230e+000	8.336452e+000	9.999333e+000
3.432627901851830e-005	7.498269e+000	8.336801e+000	9.999333e+000
3.432661601213762e-005	7.498339e+000	8.337222e+000	9.999333e+000
3.432676285805429e-005	7.498375e+000	8.337352e+000	9.999333e+000
3.432680629733321e-005	7.498386e+000	8.337362e+000	9.999333e+000
3.432684385824681e-005	7.498397e+000	8.337355e+000	9.999333e+000
3.432688851406978e-005	7.498409e+000	8.337339e+000	9.999333e+000
3.432693239919537e-005	7.498421e+000	8.337322e+000	9.999333e+000
3.432698138102118e-005	7.498435e+000	8.337300e+000	9.999333e+000
3.432704731827725e-005	7.498453e+000	8.337268e+000	9.999333e+000
3.432711955341412e-005	7.498473e+000	8.337232e+000	9.999333e+000
3.432723433625391e-005	7.498505e+000	8.337170e+000	9.999333e+000
3.432735605222383e-005	7.498538e+000	8.337104e+000	9.999333e+000
3.432756560979928e-005	7.498597e+000	8.336987e+000	9.999333e+000
3.432778427834765e-005	7.498658e+000	8.336864e+000	9.999333e+000
3.432822161544438e-005	7.498780e+000	8.336620e+000	9.999333e+000
3.432863079485162e-005	7.498894e+000	8.336395e+000	9.999333e+000
3.432944915366609e-005	7.499122e+000	8.335951e+000	9.999333e+000
3.433035393865107e-005	7.499375e+000	8.335476e+000	9.999333e+000
3.433216350862102e-005	7.499879e+000	8.334570e+000	9.999333e+000
3.433504675218126e-005	7.500681e+000	8.333224e+000	9.999333e+000
3.434081323930174e-005	7.502278e+000	8.330780e+000	9.999333e+000
3.435234621354270e-005	7.505445e+000	8.326355e+000	9.999333e+000
3.437541216202463e-005	7.511675e+000	8.318081e+000	9.999333e+000
3.452896765707309e-005	7.550701e+000	8.264198e+000	9.999333e+000
3.468252315212156e-005	7.584974e+000	8.209451e+000	9.999333e+000
3.483607864717002e-005	7.614494e+000	8.153838e+000	9.999333e+000
3.498963414221849e-005	7.639262e+000	8.097361e+000	9.999333e+000
3.514318963726696e-005	7.659277e+000	8.040019e+000	9.999333e+000
3.529674513231542e-005	7.674539e+000	7.981812e+000	9.999333e+000
3.545030062736389e-005	7.685049e+000	7.922740e+000	9.999333e+000
3.611983299802833e-005	7.692623e+000	7.655929e+000	9.999333e+000
3.711983299802832e-005	7.613631e+000	7.235127e+000	9.999333e+000
3.811983299802832e-005	7.442167e+000	6.788299e+000	9.999333e+000
3.911983299802832e-005	7.188223e+000	6.314680e+000	9.999333e+000
4.011983299802832e-005	6.867975e+000	5.816139e+000	9.999333e+000
4.111983299802831e-005	6.493526e+000	5.294645e+000	9.999333e+000
4.211983299802831e-005	6.074098e+000	4.752256e+000	9.999333e+000
4.311983299802831e-005	5.616874e+000	4.191112e+000	9.999333e+000
4.411983299802831e-005	5.127612e+000	3.613427e+000	9.999333e+000
4.511983299802830e-005	4.611064e+000	3.021482e+000	9.999333e+000
4.611983299802830e-005	4.071285e+000	2.417612e+000	9.999333e+000
4.711983299802830e-005	3.511846e+000	1.804201e+000	9.999333e+000
4.811983299802829e-005	2.936655e+000	1.183890e+000	9.999333e+000
4.837414256973853e-005	2.788565e+000	1.025297e+000	9.999333e+000
4.862845214144878e-005	2.639586e+000	8.664832e-001	9.999333e+000
4.888276171315902e-005	2.489718e+000	7.074495e-001	9.999333e+000
4.913707128486926e-005	2.338960e+000	5.481958e-001	9.999333e+000
4.939138085657951e-005	2.187313e+000	3.887222e-001	9.999333e+000
4.964569042828975e-005	2.034776e+000	2.290285e-001	9.999333e+000
4.989999999999999e-005	1.881351e+000	6.911483e-002	9.999333e+000
4.990100000000000e-005	1.880747e+000	6.848652e-002	9.999333e+000
4.990110000000000e-005	1.880687e+000	6.842369e-002	9.986165e+000
4.990130000000000e-005	1.880566e+000	6.829803e-002	9.935537e+000
4.990160000000000e-005	1.880385e+000	6.810953e-002	9.790356e+000
4.990212000000000e-005	1.880072e+000	6.778282e-002	9.398751e+000
4.990324000000000e-005	1.879396e+000	6.707912e-002	8.419069e+000
4.990452000000000e-005	1.878624e+000	6.627489e-002	7.448844e+000
4.990708000000001e-005	1.877079e+000	6.466643e-002	5.843881e+000
4.991074772740520e-005	1.874866e+000	6.236197e-002	4.084657e+000
4.991456085737007e-005	1.872565e+000	5.996616e-002	2.787492e+000
4.991866102996216e-005	1.870090e+000	5.738999e-002	1.839739e+000
4.992238892379557e-005	1.867840e+000	5.504772e-002	1.257776e+000
4.992628373537827e-005	1.865489e+000	5.260058e-002	8.483160e-001
4.993002021393334e-005	1.863233e+000	5.025291e-002	5.808943e-001
4.993391861272294e-005	1.860878e+000	4.780351e-002	3.917325e-001
4.993769355048203e-005	1.858598e+000	4.543167e-002	2.671567e-001
4.994157016550763e-005	1.856257e+000	4.299595e-002	1.804875e-001
4.994535681347065e-005	1.853969e+000	4.061675e-002	1.229631e-001
4.994921835335229e-005	1.851636e+000	3.819049e-002	8.319430e-002
4.995301726515274e-005	1.849341e+000	3.580358e-002	5.661521e-002
4.995686936889672e-005	1.847013e+000	3.338325e-002	3.833784e-002
4.996067653000863e-005	1.844712e+000	3.099115e-002	2.606949e-002
4.996452145989812e-005	1.842389e+000	2.857533e-002	1.766512e-002
4.996833446494262e-005	1.840085e+000	2.617955e-002	1.200569e-002
4.997217439776969e-005	1.837764e+000	2.376686e-002	8.139033e-003
4.997599161179296e-005	1.835457e+000	2.136844e-002	5.529346e-003
4.997982798341018e-005	1.833138e+000	1.895799e-002	3.749756e-003
4.998364818289215e-005	1.830829e+000	1.655769e-002	2.546735e-003
4.998748201969462e-005	1.828512e+000	1.414882e-002	1.727489e-003
4.999130434804761e-005	1.826202e+000	1.174719e-002	1.173033e-003
4.999513638326304e-005	1.823885e+000	9.339454e-003	7.958190e-004
4.999896022754093e-005	1.821574e+000	6.936865e-003	5.403166e-004
5.000279098070903e-005	1.819258e+000	4.529935e-003	3.666097e-004
5.000661590424463e-005	1.816945e+000	2.126668e-003	2.488826e-004
5.001044574527524e-005	1.814630e+000	-2.796886e-004	1.688834e-004
5.001810062919076e-005	1.810001e+000	-5.089385e-003	7.779740e-005
5.003134211949104e-005	1.801995e+000	-1.340923e-002	2.096336e-005
5.005249361415798e-005	1.789203e+000	-2.669896e-002	2.644738e-006
5.006283863954874e-005	1.782946e+000	-3.319833e-002	9.692992e-007
5.007657129733766e-005	1.774642e+000	-4.182475e-002	1.324271e-007
5.007709303527764e-005	1.774326e+000	-4.215202e-002	1.192513e-007
5.007813651115758e-005	1.773696e+000	-4.280509e-002	1.074863e-007
5.007867502662585e-005	1.773371e+000	-4.314062e-002	1.017949e-007
5.007935331401061e-005	1.772961e+000	-4.355932e-002	9.508158e-008
5.007966667460644e-005	1.772772e+000	-4.374866e-002	9.211198e-008
5.007985947238520e-005	1.772656e+000	-4.386039e-002	9.034456e-008
5.007998226946657e-005	1.772582e+000	-4.392671e-002	8.923886e-008
5.008006642484397e-005	1.772532e+000	-4.396692e-002	8.848990e-008
5.008013201150258e-005	1.772493e+000	-4.399185e-002	8.791089e-008
5.008018228625801e-005	1.772463e+000	-4.400284e-002	8.746971e-008
5.008022177607303e-005	1.772439e+000	-4.400105e-002	8.712475e-008
5.008024878868875e-005	1.772424e+000	-4.398884e-002	8.688956e-008
5.008026472819200e-005	1.772414e+000	-4.397169e-002	8.675112e-008
5.008027670716715e-005	1.772407e+000	-4.394783e-002	8.664724e-008
5.008028600226510e-005	1.772402e+000	-4.391516e-002	8.656672e-008
5.008029415751414e-005	1.772397e+000	-4.386147e-002	8.649615e-008
5.008030309234449e-005	1.772392e+000	-4.375730e-002	8.641890e-008
5.008031258587960e-005	1.772387e+000	-4.358296e-002	8.633690e-008
5.008032817103007e-005	1.772379e+000	-4.319631e-002	8.620247e-008
5.008034478558919e-005	1.772371e+000	-4.270501e-002	8.605938e-008
5.008036690212743e-005	1.772362e+000	-4.200663e-002	8.586927e-008
5.008039076496454e-005	1.772354e+000	-4.130695e-002	8.566464e-008
5.008042102968172e-005	1.772347e+000	-4.059499e-002	8.540585e-008
5.008046047799969e-005	1.772340e+000	-3.994828e-002	8.506976e-008
5.008051232035341e-005	1.772334e+000	-3.942890e-002	8.463010e-008
5.008057432657308e-005	1.772330e+000	-3.910534e-002	8.410722e-008
5.008064859083651e-005	1.772328e+000	-3.895461e-002	8.348532e-008
5.008073954223100e-005	1.772326e+000	-3.893557e-002	8.273022e-008
5.008085736011942e-005	1.772326e+000	-3.901650e-002	8.176281e-008
5.008101740169431e-005	1.772325e+000	-3.918346e-002	8.046841e-008
5.008125522421346e-005	1.772325e+000	-3.945449e-002	7.858818e-008
5.008165595643937e-005	1.772325e+000	-3.991051e-002	7.554218e-008
5.008245742089120e-005	1.772325e+000	-4.079447e-002	6.988158e-008
5.008406034979486e-005	1.772324e+000	-4.246312e-002	6.004097e-008
5.008726620760218e-005	1.772323e+000	-4.549439e-002	4.492386e-008
5.009367792321682e-005	1.772320e+000	-5.078689e-002	2.615990e-008
5.010650135444610e-005	1.772315e+000	-6.004257e-002	8.403331e-009
5.012064455321873e-005	1.772310e+000	-6.937057e-002	1.879674e-009
5.014281208742003e-005	1.772302e+000	-8.341132e-002	2.245055e-010
5.017455920604445e-005	1.772292e+000	-1.033738e-001	-1.020265e-011
5.023805344329329e-005	1.772274e+000	-1.432635e-001	1.315797e-012
5.036504191779097e-005	1.772246e+000	-2.230364e-001	-1.424380e-013
5.050534135118070e-005	1.772222e+000	-3.111532e-001	1.406511e-013
5.068792040183928e-005	1.772200e+000	-4.257855e-001	-4.131016e-014
5.088323950454587e-005	1.772184e+000	-5.483487e-001	6.123928e-014
5.114167762203419e-005	1.772168e+000	-7.103794e-001	-2.451911e-014
5.144066632225056e-005	1.772154e+000	-8.975698e-001	3.044369e-014
5.185733839704944e-005	1.772137e+000	-1.157824e+000	-1.648846e-014
5.240600690122663e-005	1.772116e+000	-1.498970e+000	1.787429e-014
5.332451340461507e-005	1.772084e+000	-2.065638e+000	-2.411948e-015
5.532451340461507e-005	1.772019e+000	-3.274241e+000	-4.022390e-016
5.732451340461506e-005	1.771963e+000	-4.431359e+000	-3.713121e-016
5.932451340461506e-005	1.771914e+000	-5.518592e+000	-3.427705e-016
6.132451340461506e-005	1.771871e+000	-6.518794e+000	-3.164109e-016
6.332451340461505e-005	1.771834e+000	-7.416190e+000	-2.920705e-016
6.560000000000000e-005	1.771799e+000	-8.301429e+000	1.881975e-014
6.604902680923009e-005	1.771793e+000	-8.456375e+000	5.064034e-013
6.605202680923010e-005	1.771793e+000	-8.457385e+000	4.018334e-013
6.653807236925217e-005	1.771787e+000	-8.616373e+000	-2.645065e-018
6.660000208494225e-005	1.771786e+000	-8.636057e+000	5.794469e-006
6.660001017277830e-005	1.771786e+000	-8.636059e+000	5.812780e-005
6.660001449866051e-005	1.771786e+000	-8.636061e+000	1.165641e-004
6.660002315042493e-005	1.771786e+000	-8.636064e+000	3.072492e-004
6.660004045395376e-005	1.771786e+000	-8.636068e+000	9.682461e-004
6.660007506101144e-005	1.771786e+000	-8.636080e+000	3.405129e-003
6.660014427512678e-005	1.771786e+000	-8.636102e+000	1.270971e-002
6.660028270335746e-005	1.771786e+000	-8.636146e+000	4.881515e-002
6.660055955981883e-005	1.771786e+000	-8.636233e+000	1.820850e-001
6.660100000000000e-005	1.771786e+000	-8.636373e+000	4.829153e-001
6.660130830812681e-005	1.771786e+000	-8.636470e+000	7.703520e-001
6.660166066027175e-005	1.771786e+000	-8.636581e+000	1.085861e+000
6.660236536456161e-005	1.771786e+000	-8.636805e+000	1.677763e+000
6.660377477314134e-005	1.771786e+000	-8.637251e+000	2.723286e+000
6.660659359030081e-005	1.771786e+000	-8.638144e+000	4.425507e+000
6.661052641497722e-005	1.771787e+000	-8.639388e+000	6.189899e+000
6.661509354993117e-005	1.771788e+000	-8.640833e+000	7.567032e+000
6.662046823437878e-005	1.771789e+000	-8.642532e+000	8.564017e+000
6.662676906233764e-005	1.771790e+000	-8.644523e+000	9.224223e+000
6.663449090231038e-005	1.771792e+000	-8.646960e+000	9.633424e+000
6.664398691861850e-005	1.771795e+000	-8.649956e+000	9.853643e+000
6.665630216452067e-005	1.771798e+000	-8.653835e+000	9.954843e+000
6.669759184530614e-005	1.771809e+000	-8.666800e+000	9.998693e+000
6.759780095806517e-005	1.772037e+000	-8.934964e+000	9.999333e+000
6.759837256961135e-005	1.772037e+000	-8.935126e+000	9.999333e+000
6.759851547249790e-005	1.772035e+000	-8.935531e+000	9.999333e+000
6.759864609988852e-005	1.772022e+000	-8.937215e+000	9.999333e+000
6.759872696283131e-005	1.771992e+000	-8.940262e+000	9.999333e+000
6.759882389268166e-005	1.771895e+000	-8.947769e+000	9.999333e+000
6.759894195222183e-005	1.771681e+000	-8.961573e+000	9.999333e+000
6.759897756205542e-005	1.771586e+000	-8.966622e+000	9.999333e+000
6.759899279146214e-005	1.771535e+000	-8.968446e+000	9.999333e+000
6.759899668165312e-005	1.771522e+000	-8.968636e+000	9.999333e+000
6.759899983016410e-005	1.771510e+000	-8.968643e+000	9.999333e+000
6.759900194183015e-005	1.771503e+000	-8.968637e+000	9.999333e+000
6.759902058308606e-005	1.771437e+000	-8.968602e+000	9.999333e+000
6.759904188737854e-005	1.771362e+000	-8.968557e+000	9.999333e+000
6.759908449596348e-005	1.771211e+000	-8.968461e+000	9.999333e+000
6.759916971313337e-005	1.770909e+000	-8.968255e+000	9.999333e+000
6.759925784671487e-005	1.770596e+000	-8.968030e+000	9.999333e+000
6.759936958560473e-005	1.770199e+000	-8.967733e+000	9.999333e+000
6.759950143456880e-005	1.769730e+000	-8.967378e+000	9.999333e+000
6.759967193381648e-005	1.769123e+000	-8.966915e+000	9.999333e+000
6.759987137634685e-005	1.768413e+000	-8.966375e+000	9.999333e+000
6.760011638258775e-005	1.767540e+000	-8.965720e+000	9.999333e+000
6.760040560907708e-005	1.766509e+000	-8.964963e+000	9.999333e+000
6.760075752040062e-005	1.765254e+000	-8.964068e+000	9.999333e+000
