time	V(out)	V(n001)	V(n002)
8.320324000000000e-005	-8.782887e+000	-8.703927e+000	8.419069e+000
8.320452000000001e-005	-8.782506e+000	-8.703531e+000	7.448844e+000
8.320708000000001e-005	-8.781744e+000	-8.702740e+000	5.843881e+000
8.321074772740519e-005	-8.780652e+000	-8.701604e+000	4.084657e+000
8.321456085737006e-005	-8.779518e+000	-8.700423e+000	2.787492e+000
8.321866102996216e-005	-8.778297e+000	-8.699153e+000	1.839739e+000
8.322238892379556e-005	-8.777188e+000	-8.697997e+000	1.257776e+000
8.322628373537826e-005	-8.776031e+000	-8.696790e+000	8.483160e-001
8.323002021393333e-005	-8.774922e+000	-8.695630e+000	5.808943e-001
8.323391861272292e-005	-8.773769e+000	-8.694421e+000	3.917325e-001
8.323769355048202e-005	-8.772655e+000	-8.693249e+000	2.671567e-001
8.324157016550762e-005	-8.771510e+000	-8.692044e+000	1.804875e-001
8.324535681347064e-005	-8.770392e+000	-8.690867e+000	1.229631e-001
8.324921835335227e-005	-8.769253e+000	-8.689668e+000	8.319430e-002
8.325301726515272e-005	-8.768130e+000	-8.688486e+000	5.661521e-002
8.325686936889670e-005	-8.766992e+000	-8.687287e+000	3.833784e-002
8.326067653000861e-005	-8.765866e+000	-8.686102e+000	2.606949e-002
8.326452145989810e-005	-8.764729e+000	-8.684905e+000	1.766512e-002
8.326833446494259e-005	-8.763599e+000	-8.683717e+000	1.200569e-002
8.327217439776965e-005	-8.762461e+000	-8.682521e+000	8.139033e-003
8.327599161179293e-005	-8.761329e+000	-8.681331e+000	5.529346e-003
8.327982798341015e-005	-8.760189e+000	-8.680134e+000	3.749756e-003
8.328364818289212e-005	-8.759054e+000	-8.678942e+000	2.546735e-003
8.328748201969459e-005	-8.757915e+000	-8.677745e+000	1.727489e-003
8.329130434804758e-005	-8.756777e+000	-8.676551e+000	1.173033e-003
8.329513638326301e-005	-8.755636e+000	-8.675354e+000	7.958190e-004
8.329896022754090e-005	-8.754497e+000	-8.674158e+000	5.403166e-004
8.330279098070900e-005	-8.753353e+000	-8.672960e+000	3.666097e-004
8.330661590424462e-005	-8.752212e+000	-8.671764e+000	2.488826e-004
8.331044574527522e-005	-8.751067e+000	-8.670566e+000	1.688834e-004
8.331810062919075e-005	-8.748778e+000	-8.668168e+000	7.779740e-005
8.333134211949104e-005	-8.744809e+000	-8.664017e+000	2.096336e-005
8.337657129733767e-005	-8.731180e+000	-8.649791e+000	1.872193e-007
8.338238156881078e-005	-8.729423e+000	-8.647959e+000	7.323662e-008
8.338599332232670e-005	-8.728330e+000	-8.646819e+000	4.882775e-008
8.338807521860943e-005	-8.727702e+000	-8.646167e+000	3.907247e-008
8.338929313973153e-005	-8.727357e+000	-8.645859e+000	3.440206e-008
8.338970169172442e-005	-8.727274e+000	-8.645842e+000	3.298900e-008
8.338991380368590e-005	-8.727256e+000	-8.645845e+000	3.229147e-008
8.339002852540818e-005	-8.727254e+000	-8.645821e+000	3.192198e-008
8.339011873391422e-005	-8.727253e+000	-8.645788e+000	3.163520e-008
8.339022147568557e-005	-8.727253e+000	-8.645753e+000	3.131274e-008
8.339042695922828e-005	-8.727252e+000	-8.645682e+000	3.068061e-008
8.339083792631370e-005	-8.727250e+000	-8.645543e+000	2.946328e-008
8.339659146550953e-005	-8.727225e+000	-8.643625e+000	1.730558e-008
8.341631788560951e-005	-8.727136e+000	-8.637269e+000	3.600427e-009
8.344261977907614e-005	-8.727008e+000	-8.628894e+000	4.743036e-010
8.349522356600943e-005	-8.726729e+000	-8.612103e+000	-3.744195e-011
8.360043113987598e-005	-8.726110e+000	-8.578248e+000	5.188505e-012
8.373259118956622e-005	-8.725249e+000	-8.535214e+000	-2.612581e-012
8.389550098453005e-005	-8.724097e+000	-8.481366e+000	1.160816e-012
8.407940343854964e-005	-8.722720e+000	-8.419493e+000	-1.050564e-012
8.430778359060743e-005	-8.720945e+000	-8.341049e+000	5.873300e-013
8.458055105514317e-005	-8.718779e+000	-8.245028e+000	-5.206403e-013
8.493621197230986e-005	-8.715919e+000	-8.116017e+000	3.434803e-013
8.710797168670913e-005	-8.698283e+000	-7.240272e+000	-7.155734e-015
8.910797168670912e-005	-8.681952e+000	-6.320462e+000	-6.605827e-015
9.110797168670912e-005	-8.665562e+000	-5.300974e+000	-6.097987e-015
9.310797168670911e-005	-8.649133e+000	-4.197886e+000	-5.628744e-015
9.510797168670910e-005	-8.632683e+000	-3.028596e+000	-5.196364e-015
9.710797168670910e-005	-8.616224e+000	-1.811543e+000	-4.796727e-015
9.750683318860783e-005	-8.612942e+000	-1.564489e+000	-2.565614e-006
9.790569469050656e-005	-8.609660e+000	-1.316814e+000	-3.968806e-006
9.830455619240528e-005	-8.606379e+000	-1.068519e+000	-4.209576e-006
9.870341769430402e-005	-8.603098e+000	-8.196033e-001	-3.287925e-006
9.910227919620275e-005	-8.599817e+000	-5.700670e-001	-1.203852e-006
9.950114069810148e-005	-8.596537e+000	-3.199101e-001	2.042644e-006
9.990000220000021e-005	-8.593258e+000	-6.913258e-002	6.451561e-006
9.990001073427046e-005	-8.593258e+000	-6.912722e-002	6.447377e-005
9.990001506023876e-005	-8.593258e+000	-6.912450e-002	1.251034e-004
9.990002371217535e-005	-8.593258e+000	-6.911907e-002	3.206413e-004
9.990004101604854e-005	-8.593258e+000	-6.910820e-002	9.913391e-004
9.990007562379492e-005	-8.593257e+000	-6.908645e-002	3.447606e-003
9.990014483928769e-005	-8.593257e+000	-6.904297e-002	1.279088e-002
9.990028327027322e-005	-8.593256e+000	-6.895599e-002	4.897342e-002
9.990056013224429e-005	-8.593253e+000	-6.878203e-002	1.823595e-001
9.990099999999999e-005	-8.593249e+000	-6.850566e-002	4.829181e-001
9.990130790742898e-005	-8.593247e+000	-6.831221e-002	7.699887e-001
9.990165980163354e-005	-8.593245e+000	-6.809110e-002	1.085112e+000
9.990236359004267e-005	-8.593238e+000	-6.764891e-002	1.676339e+000
9.990377116686093e-005	-8.593225e+000	-6.676453e-002	2.720827e+000
9.990658632049743e-005	-8.593200e+000	-6.499574e-002	4.421626e+000
9.991051924564106e-005	-8.593161e+000	-6.252465e-002	6.187212e+000
9.991508364659063e-005	-8.593114e+000	-5.965679e-002	7.564679e+000
9.992045827421349e-005	-8.593058e+000	-5.627986e-002	8.562608e+000
9.992675536198704e-005	-8.592990e+000	-5.232332e-002	9.223197e+000
9.993447604795475e-005	-8.592906e+000	-4.747232e-002	9.632891e+000
9.994396607438446e-005	-8.592801e+000	-4.150961e-002	9.853354e+000
9.995627733238665e-005	-8.592666e+000	-3.377427e-002	9.954734e+000
9.999753732307591e-005	-8.592210e+000	-7.849928e-003	9.998688e+000
1.008951812252314e-004	-8.582467e+000	5.558696e-001	9.999333e+000
1.008987271811310e-004	-8.581235e+000	5.590350e-001	9.999333e+000
1.009009305830186e-004	-8.576298e+000	5.625577e-001	9.999333e+000
1.009032055543228e-004	-8.562703e+000	5.670562e-001	9.999333e+000
1.009056407487434e-004	-8.536512e+000	5.713722e-001	9.999333e+000
1.009086700370354e-004	-8.491099e+000	5.760738e-001	9.999333e+000
1.009094273591084e-004	-8.476794e+000	5.771228e-001	9.999333e+000
1.009109420032544e-004	-8.442170e+000	5.790092e-001	9.999333e+000
1.009139712915463e-004	-8.365516e+000	5.825667e-001	9.999333e+000
1.009139840980045e-004	-8.365163e+000	5.825807e-001	9.999333e+000
1.009140097109210e-004	-8.364420e+000	5.826051e-001	9.999333e+000
1.009140609367539e-004	-8.362930e+000	5.826427e-001	9.999333e+000
1.009141633884197e-004	-8.359940e+000	5.826854e-001	9.999333e+000
1.009142914108397e-004	-8.356190e+000	5.826958e-001	9.999333e+000
1.009144210052324e-004	-8.352384e+000	5.826693e-001	9.999333e+000
1.009145632599294e-004	-8.348195e+000	5.826117e-001	9.999333e+000
1.009147173840351e-004	-8.343652e+000	5.825307e-001	9.999333e+000
1.009148767273103e-004	-8.338950e+000	5.824357e-001	9.999333e+000
1.009150670575900e-004	-8.333333e+000	5.823150e-001	9.999333e+000
1.009152852827290e-004	-8.326891e+000	5.821733e-001	9.999333e+000
1.009155373065267e-004	-8.319452e+000	5.820100e-001	9.999333e+000
1.009158340119912e-004	-8.310698e+000	5.818220e-001	9.999333e+000
1.009161939199814e-004	-8.300084e+000	5.816038e-001	9.999333e+000
1.009166493890543e-004	-8.286666e+000	5.813457e-001	9.999333e+000
1.009172139620438e-004	-8.270058e+000	5.810556e-001	9.999333e+000
1.009179371309227e-004	-8.248824e+000	5.807325e-001	9.999333e+000
1.009188572364981e-004	-8.221879e+000	5.803977e-001	9.999333e+000
1.009200624929952e-004	-8.186705e+000	5.800785e-001	9.999333e+000
1.009216387288972e-004	-8.140917e+000	5.798440e-001	9.999333e+000
1.009237570421006e-004	-8.079769e+000	5.798065e-001	9.999333e+000
1.009266152612900e-004	-7.997966e+000	5.801606e-001	9.999333e+000
1.009305762291025e-004	-7.885931e+000	5.812197e-001	9.999333e+000
1.009361182933005e-004	-7.731743e+000	5.834343e-001	9.999333e+000
1.009440892848598e-004	-7.515144e+000	5.874696e-001	9.999333e+000
1.009557333639568e-004	-7.209416e+000	5.941887e-001	9.999333e+000
1.009732598218397e-004	-6.772205e+000	6.049290e-001	9.999333e+000
1.010002321316669e-004	-6.153615e+000	6.217829e-001	9.999333e+000
1.010514639859063e-004	-5.141459e+000	6.539008e-001	9.999333e+000
1.011539276943849e-004	-3.474437e+000	7.181274e-001	9.999333e+000
1.012236402309064e-004	-2.575018e+000	7.618103e-001	9.999333e+000
1.012945369448838e-004	-1.868685e+000	8.062183e-001	9.999333e+000
1.013697972877467e-004	-1.268115e+000	8.533425e-001	9.999333e+000
1.014396898755950e-004	-8.209951e-001	8.970885e-001	9.999333e+000
1.015145617791022e-004	-4.201788e-001	9.439363e-001	9.999333e+000
1.015220858456991e-004	-3.847843e-001	9.486430e-001	9.999333e+000
1.015371339788928e-004	-3.204624e-001	9.580546e-001	9.999333e+000
1.015672302452802e-004	-1.970313e-001	9.768761e-001	9.999333e+000
1.015747543118770e-004	-1.676544e-001	9.815810e-001	9.999333e+000
1.015898024450707e-004	-1.121343e-001	9.909896e-001	9.999333e+000
1.016198987114581e-004	-4.895763e-003	1.009805e+000	9.999333e+000
1.016206725020589e-004	-2.237574e-003	1.010289e+000	9.999333e+000
1.016264270207907e-004	1.699071e-002	1.013886e+000	9.999333e+000
1.016321815395224e-004	3.587380e-002	1.017483e+000	9.999333e+000
1.016379360582541e-004	5.441170e-002	1.021080e+000	9.999333e+000
1.016436905769858e-004	7.260442e-002	1.024676e+000	9.999333e+000
1.016494450957176e-004	9.045194e-002	1.028273e+000	9.999333e+000
1.016551996144493e-004	1.079543e-001	1.031869e+000	9.999333e+000
1.016609541331810e-004	1.251114e-001	1.035465e+000	9.999333e+000
1.017005722119427e-004	2.355849e-001	1.060218e+000	9.999333e+000
1.017798083694660e-004	4.249459e-001	1.109702e+000	9.999333e+000
1.019074212974911e-004	6.712708e-001	1.189341e+000	9.999333e+000
1.020521996944836e-004	8.863398e-001	1.279600e+000	9.999333e+000
1.022372233825005e-004	1.096138e+000	1.394794e+000	9.999333e+000
1.024286399534322e-004	1.269163e+000	1.513771e+000	9.999333e+000
1.026478354059997e-004	1.436406e+000	1.649740e+000	9.999333e+000
1.028795375409687e-004	1.595729e+000	1.793122e+000	9.999333e+000
1.031449964935064e-004	1.767837e+000	1.956930e+000	9.999333e+000
1.034052495461262e-004	1.931483e+000	2.116941e+000	9.999333e+000
1.037910312966621e-004	2.169634e+000	2.352697e+000	9.999333e+000
1.055579887816105e-004	3.235724e+000	3.412361e+000	9.999333e+000
1.075579887816105e-004	4.394592e+000	4.562242e+000	9.999333e+000
1.095579887816105e-004	5.484197e+000	5.640174e+000	9.999333e+000
1.115579887816105e-004	6.487345e+000	6.629157e+000	9.999333e+000
1.135579887816105e-004	7.388218e+000	7.513594e+000	9.999333e+000
1.139784332413804e-004	7.565841e+000	7.687520e+000	1.000496e+001
1.143988777011503e-004	7.737526e+000	7.855422e+000	1.000809e+001
1.148193221609203e-004	7.903273e+000	8.017300e+000	1.000871e+001
1.152397666206902e-004	8.063083e+000	8.173154e+000	1.000683e+001
1.156602110804601e-004	8.216956e+000	8.322984e+000	1.000245e+001
1.160806555402301e-004	8.364891e+000	8.466789e+000	9.995557e+000
1.165011000000000e-004	8.506888e+000	8.604571e+000	9.986165e+000
1.165013000000000e-004	8.506955e+000	8.604635e+000	9.935537e+000
1.165016000000000e-004	8.507054e+000	8.604731e+000	9.790356e+000
1.165021200000000e-004	8.507226e+000	8.604897e+000	9.398751e+000
1.165032400000000e-004	8.507595e+000	8.605256e+000	8.419069e+000
1.165045200000000e-004	8.508017e+000	8.605665e+000	7.448844e+000
1.165070800000000e-004	8.508859e+000	8.606484e+000	5.843881e+000
1.165107477274052e-004	8.510065e+000	8.607658e+000	4.084657e+000
1.165145608573701e-004	8.511317e+000	8.608877e+000	2.787492e+000
1.165186610299622e-004	8.512663e+000	8.610188e+000	1.839739e+000
1.165223889237956e-004	8.513885e+000	8.611379e+000	1.257776e+000
1.165262837353783e-004	8.515161e+000	8.612622e+000	8.483160e-001
1.165300202139333e-004	8.516380e+000	8.613815e+000	5.808943e-001
1.165339186127229e-004	8.517649e+000	8.615059e+000	3.917325e-001
1.165376935504820e-004	8.518874e+000	8.616263e+000	2.671567e-001
1.165415701655076e-004	8.520131e+000	8.617499e+000	1.804875e-001
1.165453568134706e-004	8.521358e+000	8.618706e+000	1.229631e-001
1.165492183533523e-004	8.522608e+000	8.619936e+000	8.319430e-002
1.165530172651527e-004	8.523837e+000	8.621146e+000	5.661521e-002
1.165568693688967e-004	8.525084e+000	8.622373e+000	3.833784e-002
1.165606765300086e-004	8.526316e+000	8.623584e+000	2.606949e-002
1.165645214598981e-004	8.527559e+000	8.624806e+000	1.766512e-002
1.165683344649426e-004	8.528791e+000	8.626019e+000	1.200569e-002
1.165721743977696e-004	8.530033e+000	8.627239e+000	8.139033e-003
1.165759916117929e-004	8.531268e+000	8.628451e+000	5.529346e-003
1.165798279834101e-004	8.532508e+000	8.629670e+000	3.749756e-003
1.165836481828921e-004	8.533743e+000	8.630882e+000	2.546735e-003
1.165874820196946e-004	8.534983e+000	8.632098e+000	1.727489e-003
1.165913043480476e-004	8.536218e+000	8.633310e+000	1.173033e-003
1.165951363832630e-004	8.537457e+000	8.634525e+000	7.958190e-004
1.165989602275409e-004	8.538692e+000	8.635737e+000	5.403166e-004
1.166027909807090e-004	8.539930e+000	8.636950e+000	3.666097e-004
1.166066159042446e-004	8.541166e+000	8.638162e+000	2.488826e-004
1.166104457452752e-004	8.542403e+000	8.639374e+000	1.688834e-004
1.166181006291907e-004	8.544876e+000	8.641795e+000	7.779740e-005
1.166313421194910e-004	8.549152e+000	8.645978e+000	2.096336e-005
1.166524936141580e-004	8.555979e+000	8.652647e+000	2.644738e-006
1.166628386395487e-004	8.559315e+000	8.655905e+000	8.036610e-007
1.166671717576545e-004	8.560711e+000	8.657268e+000	4.487966e-007
1.166698715563169e-004	8.561579e+000	8.658114e+000	3.348732e-007
1.166714282910292e-004	8.562052e+000	8.658519e+000	2.839461e-007
1.166719741367400e-004	8.562169e+000	8.658559e+000	2.683535e-007
1.166722361322797e-004	8.562190e+000	8.658569e+000	2.613444e-007
1.166723867848305e-004	8.562190e+000	8.658609e+000	2.574209e-007
1.166724906136527e-004	8.562190e+000	8.658648e+000	2.547597e-007
1.166726115079488e-004	8.562189e+000	8.658689e+000	2.517078e-007
1.166728441749978e-004	8.562188e+000	8.658770e+000	2.459670e-007
1.166733095090957e-004	8.562186e+000	8.658928e+000	2.349667e-007
1.166742401772916e-004	8.562182e+000	8.659243e+000	2.147322e-007
1.166872695320342e-004	8.562134e+000	8.663493e+000	6.978075e-008
1.167319416054374e-004	8.561982e+000	8.677538e+000	2.049240e-009
1.167915043699749e-004	8.561814e+000	8.696033e+000	-2.303016e-010
1.169106298990500e-004	8.561545e+000	8.732677e+000	2.086696e-011
1.170362982007424e-004	8.561340e+000	8.770819e+000	-2.650667e-011
1.172067400164934e-004	8.561155e+000	8.821673e+000	5.980944e-012
1.173845407958300e-004	8.561034e+000	8.873618e+000	-1.032370e-011
1.176236836008477e-004	8.560937e+000	8.941691e+000	3.354797e-012
1.178909451315036e-004	8.560872e+000	9.015275e+000	-4.824563e-012
1.182615452444993e-004	8.560816e+000	9.112882e+000	2.233782e-012
1.187234401064429e-004	8.560763e+000	9.226852e+000	-2.757772e-012
1.194630096930096e-004	8.560695e+000	9.391885e+000	1.125544e-012
1.204630096930096e-004	8.560611e+000	9.585183e+000	-5.662484e-014
1.214630096930096e-004	8.560534e+000	9.743055e+000	5.440440e-014
1.234630096930096e-004	8.560393e+000	9.942974e+000	5.022024e-014
1.254630096930096e-004	8.560253e+000	9.986086e+000	4.636222e-014
1.274630096930096e-004	8.560102e+000	9.871712e+000	4.279736e-014
1.294630096930096e-004	8.559928e+000	9.601654e+000	3.950486e-014
1.314630096930096e-004	8.559729e+000	9.182541e+000	-5.970994e-013
1.332000022000002e-004	8.559532e+000	8.704940e+000	6.451561e-006
1.332000107342705e-004	8.559532e+000	8.704937e+000	6.447377e-005
1.332000150602388e-004	8.559532e+000	8.704935e+000	1.251034e-004
1.332000237121754e-004	8.559532e+000	8.704933e+000	3.206413e-004
1.332000410160485e-004	8.559532e+000	8.704927e+000	9.913391e-004
1.332000756237948e-004	8.559532e+000	8.704917e+000	3.447606e-003
1.332001448392875e-004	8.559532e+000	8.704895e+000	1.279088e-002
1.332002832702727e-004	8.559532e+000	8.704852e+000	4.897342e-002
1.332005601322433e-004	8.559532e+000	8.704767e+000	1.823595e-001
1.332010000000000e-004	8.559532e+000	8.704631e+000	4.829181e-001
1.332013079074297e-004	8.559532e+000	8.704535e+000	7.699887e-001
1.332016598016351e-004	8.559532e+000	8.704427e+000	1.085112e+000
1.332023635900458e-004	8.559533e+000	8.704209e+000	1.676339e+000
1.332037711668673e-004	8.559534e+000	8.703773e+000	2.720827e+000
1.332065863205103e-004	8.559536e+000	8.702903e+000	4.421626e+000
1.332105192456538e-004	8.559542e+000	8.701685e+000	6.187212e+000
1.332150836466082e-004	8.559550e+000	8.700272e+000	7.564679e+000
1.332204582742312e-004	8.559563e+000	8.698606e+000	8.562608e+000
1.332267553620114e-004	8.559578e+000	8.696653e+000	9.223197e+000
1.332344760479811e-004	8.559598e+000	8.694258e+000	9.632891e+000
1.332439660744215e-004	8.559623e+000	8.691310e+000	9.853354e+000
1.332562773324307e-004	8.559656e+000	8.687481e+000	9.954734e+000
1.332975373231726e-004	8.559768e+000	8.674605e+000	9.998688e+000
1.342133457455882e-004	8.562068e+000	8.374140e+000	9.999333e+000
1.342246853466284e-004	8.561657e+000	8.370049e+000	9.999333e+000
1.342283440351409e-004	8.560800e+000	8.368557e+000	9.999333e+000
1.342295770175491e-004	8.560168e+000	8.368103e+000	9.999333e+000
1.342304275366222e-004	8.559633e+000	8.367847e+000	9.999333e+000
1.342312536829002e-004	8.559114e+000	8.367596e+000	9.999333e+000
1.342329059754564e-004	8.558077e+000	8.367082e+000	9.999333e+000
1.342428197307931e-004	8.551927e+000	8.363854e+000	9.999333e+000
1.342824747521403e-004	8.528368e+000	8.350293e+000	9.999333e+000
1.343353481139364e-004	8.499109e+000	8.331942e+000	9.999333e+000
1.344410948375288e-004	8.444515e+000	8.295007e+000	9.999333e+000
1.345044766697769e-004	8.413978e+000	8.272722e+000	9.999333e+000
1.345662375551138e-004	8.386024e+000	8.250854e+000	9.999333e+000
1.346402514165876e-004	8.353850e+000	8.224496e+000	9.999333e+000
1.346929400236635e-004	8.331734e+000	8.205619e+000	9.999333e+000
1.347691794593291e-004	8.300774e+000	8.178105e+000	9.999333e+000
1.348880129246677e-004	8.253992e+000	8.134756e+000	9.999333e+000
1.351256798553451e-004	8.162757e+000	8.046339e+000	9.999333e+000
1.356010137166998e-004	7.979924e+000	7.862891e+000	9.999333e+000
1.365516814394091e-004	7.600958e+000	7.476753e+000	9.999333e+000
1.385516814394091e-004	6.728158e+000	6.586946e+000	9.999333e+000
1.405516814394091e-004	5.749725e+000	5.593631e+000	9.999333e+000
1.425516814394091e-004	4.680653e+000	4.512100e+000	9.999333e+000
1.445516814394091e-004	3.537797e+000	3.359411e+000	9.999333e+000
1.465516814394091e-004	2.339181e+000	2.153741e+000	9.999333e+000
1.488010000000000e-004	9.488732e-001	7.588205e-001	9.999333e+000
1.498000000000000e-004	3.227736e-001	1.319434e-001	9.999333e+000
1.498010000000000e-004	3.221458e-001	1.313151e-001	9.999333e+000
1.498011000000000e-004	3.220830e-001	1.312523e-001	9.986165e+000
1.498013000000000e-004	3.219574e-001	1.311266e-001	9.935537e+000
1.498016000000000e-004	3.217691e-001	1.309382e-001	9.790356e+000
1.498021200000000e-004	3.214425e-001	1.306115e-001	9.398751e+000
1.498032400000000e-004	3.207389e-001	1.299078e-001	8.419069e+000
1.498045200000000e-004	3.199345e-001	1.291036e-001	7.448844e+000
1.498070800000000e-004	3.183247e-001	1.274953e-001	5.843881e+000
1.498107477274052e-004	3.160175e-001	1.251909e-001	4.084657e+000
1.498145608573701e-004	3.136180e-001	1.227953e-001	2.787492e+000
1.498186610299622e-004	3.110375e-001	1.202192e-001	1.839739e+000
1.498223889237956e-004	3.086907e-001	1.178771e-001	1.257776e+000
1.498262837353783e-004	3.062370e-001	1.154301e-001	8.483160e-001
1.498300202139333e-004	3.038799e-001	1.130826e-001	5.808943e-001
1.498339186127229e-004	3.014173e-001	1.106333e-001	3.917325e-001
1.498376935504820e-004	2.990305e-001	1.082615e-001	2.671567e-001
1.498415701655076e-004	2.965783e-001	1.058259e-001	1.804875e-001
1.498453568134706e-004	2.941823e-001	1.034468e-001	1.229631e-001
1.498492183533523e-004	2.917386e-001	1.010207e-001	8.319430e-002
1.498530172651527e-004	2.893346e-001	9.863389e-002	5.661521e-002
1.498568693688967e-004	2.868970e-001	9.621366e-002	3.833784e-002
1.498606765300086e-004	2.844881e-001	9.382166e-002	2.606949e-002
1.498645214598981e-004	2.820556e-001	9.140592e-002	1.766512e-002
1.498683344649426e-004	2.796436e-001	8.901024e-002	1.200569e-002
1.498721743977697e-004	2.772150e-001	8.659763e-002	8.139033e-003
1.498759916117930e-004	2.748011e-001	8.419929e-002	5.529346e-003
1.498798279834102e-004	2.723755e-001	8.178891e-002	3.749756e-003
1.498836481828921e-004	2.699605e-001	7.938869e-002	2.546735e-003
1.498874820196946e-004	2.675373e-001	7.697989e-002	1.727489e-003
1.498913043480476e-004	2.651218e-001	7.457832e-002	1.173033e-003
1.498951363832630e-004	2.627005e-001	7.217065e-002	7.958190e-004
1.498989602275409e-004	2.602848e-001	6.976812e-002	5.403166e-004
1.499027909807090e-004	2.578650e-001	6.736124e-002	3.666097e-004
1.499066159042447e-004	2.554494e-001	6.495803e-002	2.488826e-004
1.499104457452753e-004	2.530310e-001	6.255171e-002	1.688834e-004
1.499181006291908e-004	2.481983e-001	5.774210e-002	7.779740e-005
1.499313421194911e-004	2.398420e-001	4.942235e-002	2.096336e-005
1.499628386395488e-004	2.199825e-001	2.963274e-002	9.692992e-007
1.499765712973377e-004	2.113324e-001	2.100462e-002	1.498818e-007
1.499784643008804e-004	2.101427e-001	1.981715e-002	1.057570e-007
1.499800919108054e-004	2.091631e-001	1.895822e-002	8.972072e-008
1.499805490661762e-004	2.089655e-001	1.890723e-002	8.556643e-008
1.499808052122914e-004	2.089223e-001	1.890478e-002	8.338488e-008
1.499809410526721e-004	2.089193e-001	1.883609e-002	8.225527e-008
1.499810385229059e-004	2.089195e-001	1.876359e-002	8.145690e-008
1.499811511371025e-004	2.089192e-001	1.868548e-002	8.054752e-008
1.499813763654957e-004	2.089183e-001	1.853157e-002	7.876748e-008
1.499818090950723e-004	2.089166e-001	1.823766e-002	7.547879e-008
1.499826336712686e-004	2.089132e-001	1.768085e-002	6.966773e-008
1.499941777380162e-004	2.088672e-001	1.013221e-002	2.542244e-008
1.500073709571564e-004	2.088166e-001	1.728776e-003	8.408143e-009
1.500521916728062e-004	2.086588e-001	-2.648903e-002	5.015964e-011
1.501050541459496e-004	2.084999e-001	-5.970318e-002	-4.027358e-012
1.502107790922364e-004	2.082382e-001	-1.261276e-001	5.854326e-013
1.503467815991963e-004	2.079806e-001	-2.115650e-001	-2.634429e-013
1.505115466864532e-004	2.077564e-001	-3.150486e-001	1.307816e-013
1.506997612986458e-004	2.075759e-001	-4.332145e-001	-1.093554e-013
1.509310355185899e-004	2.074166e-001	-5.783250e-001	5.287188e-014
1.511935067090475e-004	2.072780e-001	-7.428500e-001	-5.150195e-014
1.515170736353890e-004	2.071358e-001	-9.453636e-001	3.583821e-014
1.519187867522364e-004	2.069770e-001	-1.196156e+000	-3.485680e-014
1.524847605407246e-004	2.067680e-001	-1.547903e+000	2.481743e-014
1.543271119284566e-004	2.061455e-001	-2.676714e+000	7.227021e-016
1.563271119284565e-004	2.055488e-001	-3.861922e+000	6.671096e-016
1.583271119284565e-004	2.050259e-001	-4.986226e+000	6.157997e-016
1.603271119284565e-004	2.045690e-001	-6.031893e+000	5.684472e-016
1.623271119284565e-004	2.041730e-001	-6.982434e+000	5.247539e-016
1.643271119284565e-004	2.038352e-001	-7.822858e+000	4.844215e-016
1.646375248243913e-004	2.037868e-001	-7.945228e+000	-2.724056e-006
1.649479377203261e-004	2.037399e-001	-8.064016e+000	-4.232876e-006
1.652583506162610e-004	2.036946e-001	-8.179221e+000	-4.526460e-006
1.655687635121958e-004	2.036509e-001	-8.290842e+000	-3.604809e-006
1.658791764081306e-004	2.036087e-001	-8.398881e+000	-1.467921e-006
1.661895893040654e-004	2.035680e-001	-8.503336e+000	1.884202e-006
1.665000022000002e-004	2.035289e-001	-8.604209e+000	6.451561e-006
1.665000107342705e-004	2.035289e-001	-8.604211e+000	6.447377e-005
1.665000150602388e-004	2.035289e-001	-8.604213e+000	1.251034e-004
1.665000237121754e-004	2.035289e-001	-8.604216e+000	3.206413e-004
1.665000410160485e-004	2.035289e-001	-8.604221e+000	9.913391e-004
1.665000756237948e-004	2.035289e-001	-8.604232e+000	3.447606e-003
1.665001448392875e-004	2.035289e-001	-8.604254e+000	1.279088e-002
1.665002832702727e-004	2.035289e-001	-8.604299e+000	4.897342e-002
1.665005601322433e-004	2.035289e-001	-8.604387e+000	1.823595e-001
1.665010000000000e-004	2.035289e-001	-8.604527e+000	4.829181e-001
1.665013079074297e-004	2.035289e-001	-8.604627e+000	7.699887e-001
1.665016598016351e-004	2.035289e-001	-8.604739e+000	1.085112e+000
1.665023635900458e-004	2.035292e-001	-8.604964e+000	1.676339e+000
1.665037711668673e-004	2.035300e-001	-8.605415e+000	2.720827e+000
1.665065863205103e-004	2.035329e-001	-8.606316e+000	4.421626e+000
1.665105192456538e-004	2.035386e-001	-8.607574e+000	6.187212e+000
1.665150836466082e-004	2.035470e-001	-8.609034e+000	7.564679e+000
1.665204582742312e-004	2.035588e-001	-8.610751e+000	8.562608e+000
1.665267553620114e-004	2.035741e-001	-8.612761e+000	9.223197e+000
1.665344760479811e-004	2.035939e-001	-8.615226e+000	9.632891e+000
1.665439660744215e-004	2.036190e-001	-8.618251e+000	9.853354e+000
1.665562773324307e-004	2.036521e-001	-8.622170e+000	9.954734e+000
1.665975373231726e-004	2.037633e-001	-8.635267e+000	9.998688e+000
1.674983257616102e-004	2.060368e-001	-8.906722e+000	9.999333e+000
1.674984247879703e-004	2.060203e-001	-8.906910e+000	9.999333e+000
1.674986228406905e-004	2.059320e-001	-8.907834e+000	9.999333e+000
1.674986384342199e-004	2.059164e-001	-8.908017e+000	9.999333e+000
1.674986696212787e-004	2.058542e-001	-8.908768e+000	9.999333e+000
