time	V(out)	V(n001)	V(n002)
1.075233492788612e-006	6.732916e-004	6.697339e-001	9.999333e+000
1.078005200298128e-006	7.353615e-004	6.712463e-001	9.999333e+000
1.080601401168975e-006	7.936539e-004	6.727145e-001	9.999333e+000
1.089246035103895e-006	9.889236e-004	6.778394e-001	9.999333e+000
1.121323914401377e-006	1.729890e-003	6.977191e-001	9.999333e+000
1.164094420131353e-006	2.758014e-003	7.245007e-001	9.999333e+000
1.249635431591305e-006	4.910952e-003	7.780938e-001	9.999333e+000
1.325370010686884e-006	6.917044e-003	8.255273e-001	9.999333e+000
1.385423748092472e-006	8.597022e-003	8.631251e-001	9.999333e+000
1.463127350380323e-006	1.088249e-002	9.117536e-001	9.999333e+000
1.540395221564752e-006	1.326472e-002	9.600894e-001	9.999333e+000
1.612242729796170e-006	1.558975e-002	1.005013e+000	9.999333e+000
1.694832676823108e-006	1.842389e-002	1.056621e+000	9.999333e+000
1.860012570876982e-006	2.461722e-002	1.159717e+000	9.999333e+000
2.190372358984730e-006	3.897859e-002	1.365378e+000	9.999333e+000
2.851091935200226e-006	7.443064e-002	1.774440e+000	9.999333e+000
3.851091935200225e-006	1.418305e-001	2.387708e+000	9.999333e+000
4.851091935200225e-006	2.254319e-001	2.992102e+000	9.999333e+000
5.851091935200225e-006	3.259131e-001	3.584687e+000	9.999333e+000
6.851091935200225e-006	4.422954e-001	4.163126e+000	9.999333e+000
7.851091935200224e-006	5.735562e-001	4.725134e+000	9.999333e+000
8.851091935200225e-006	7.186328e-001	5.268495e+000	9.999333e+000
9.851091935200226e-006	8.764256e-001	5.791063e+000	9.999333e+000
1.085109193520023e-005	1.045802e+000	6.290776e+000	9.999333e+000
1.185109193520023e-005	1.225602e+000	6.765663e+000	9.999333e+000
1.285109193520023e-005	1.414637e+000	7.213849e+000	9.999333e+000
1.385109193520023e-005	1.611701e+000	7.633564e+000	9.999333e+000
1.424379308731448e-005	1.690905e+000	7.792956e+000	9.999333e+000
1.463649423942874e-005	1.770963e+000	7.946955e+000	9.999333e+000
1.502919539154299e-005	1.851873e+000	8.095562e+000	9.999333e+000
1.542189654365724e-005	1.933637e+000	8.238776e+000	9.999333e+000
1.581459769577150e-005	2.016253e+000	8.376598e+000	9.999333e+000
1.620729884788575e-005	2.099723e+000	8.509029e+000	9.999333e+000
1.660000000000000e-005	2.184047e+000	8.636066e+000	9.999333e+000
1.660100000000000e-005	2.184262e+000	8.636383e+000	9.999333e+000
1.660110000000000e-005	2.184283e+000	8.636415e+000	9.986165e+000
1.660130000000000e-005	2.184326e+000	8.636478e+000	9.935537e+000
1.660160000000000e-005	2.184391e+000	8.636574e+000	9.790356e+000
1.660212000000000e-005	2.184502e+000	8.636738e+000	9.398751e+000
1.660324000000000e-005	2.184743e+000	8.637093e+000	8.419069e+000
1.660452000000001e-005	2.185019e+000	8.637498e+000	7.448844e+000
1.660708000000001e-005	2.185570e+000	8.638309e+000	5.843881e+000
1.661074772740520e-005	2.186358e+000	8.639469e+000	4.084657e+000
1.661456085737007e-005	2.187179e+000	8.640676e+000	2.787492e+000
1.661866102996217e-005	2.188061e+000	8.641973e+000	1.839739e+000
1.662238892379557e-005	2.188863e+000	8.643150e+000	1.257776e+000
1.662628373537827e-005	2.189701e+000	8.644381e+000	8.483160e-001
1.663002021393334e-005	2.190505e+000	8.645561e+000	5.808943e-001
1.663391861272294e-005	2.191344e+000	8.646791e+000	3.917325e-001
1.663769355048203e-005	2.192156e+000	8.647983e+000	2.671567e-001
1.664157016550763e-005	2.192991e+000	8.649205e+000	1.804875e-001
1.664535681347065e-005	2.193805e+000	8.650399e+000	1.229631e-001
1.664921835335229e-005	2.194637e+000	8.651616e+000	8.319430e-002
1.665301726515275e-005	2.195454e+000	8.652813e+000	5.661521e-002
1.665686936889672e-005	2.196283e+000	8.654026e+000	3.833784e-002
1.666067653000863e-005	2.197103e+000	8.655225e+000	2.606949e-002
1.666452145989812e-005	2.197930e+000	8.656434e+000	1.766512e-002
1.666833446494262e-005	2.198751e+000	8.657634e+000	1.200569e-002
1.667217439776969e-005	2.199578e+000	8.658841e+000	8.139033e-003
1.667599161179297e-005	2.200400e+000	8.660041e+000	5.529346e-003
1.667982798341019e-005	2.201226e+000	8.661245e+000	3.749756e-003
1.668364818289216e-005	2.202049e+000	8.662445e+000	2.546735e-003
1.668748201969463e-005	2.202874e+000	8.663649e+000	1.727489e-003
1.669130434804762e-005	2.203697e+000	8.664847e+000	1.173033e-003
1.669513638326305e-005	2.204523e+000	8.666049e+000	7.958190e-004
1.669896022754095e-005	2.205346e+000	8.667248e+000	5.403166e-004
1.670279098070904e-005	2.206171e+000	8.668448e+000	3.666097e-004
1.670661590424465e-005	2.206995e+000	8.669646e+000	2.488826e-004
1.671044574527526e-005	2.207820e+000	8.670845e+000	1.688834e-004
1.671810062919078e-005	2.209469e+000	8.673240e+000	7.779740e-005
1.673134211949107e-005	2.212322e+000	8.677378e+000	2.096336e-005
1.674409637269501e-005	2.215071e+000	8.681357e+000	5.989743e-006
1.675249361415801e-005	2.216881e+000	8.683974e+000	2.644738e-006
1.676283863954877e-005	2.219110e+000	8.687192e+000	8.036544e-007
1.676717148739100e-005	2.220044e+000	8.688531e+000	4.488087e-007
1.676987139923664e-005	2.220626e+000	8.689342e+000	3.333883e-007
1.677077820767047e-005	2.220820e+000	8.689572e+000	3.026927e-007
1.677116758635421e-005	2.220904e+000	8.689605e+000	2.909225e-007
1.677136153754297e-005	2.220945e+000	8.689535e+000	2.852947e-007
1.677147196320461e-005	2.220968e+000	8.689393e+000	2.821564e-007
1.677160185064910e-005	2.220996e+000	8.689103e+000	2.785146e-007
1.677170835631009e-005	2.221018e+000	8.688822e+000	2.755624e-007
1.677181947343887e-005	2.221040e+000	8.688523e+000	2.725236e-007
1.677201180818510e-005	2.221077e+000	8.688019e+000	2.673663e-007
1.677470449463238e-005	2.221443e+000	8.682262e+000	2.064084e-007
1.677778185057212e-005	2.221654e+000	8.677253e+000	1.498300e-007
1.677788087136381e-005	2.221657e+000	8.677151e+000	1.482293e-007
1.677807891294719e-005	2.221658e+000	8.677175e+000	1.453459e-007
1.677847499611395e-005	2.221658e+000	8.677648e+000	1.397333e-007
1.677890979684658e-005	2.221658e+000	8.678370e+000	1.338068e-007
1.677944676493677e-005	2.221658e+000	8.679257e+000	1.268748e-007
1.678027583837050e-005	2.221658e+000	8.680529e+000	1.169910e-007
1.678174456028522e-005	2.221658e+000	8.682562e+000	1.016864e-007
1.678461455817458e-005	2.221658e+000	8.685868e+000	7.823106e-008
1.679035455395329e-005	2.221658e+000	8.690777e+000	4.791062e-008
1.680183454551071e-005	2.221657e+000	8.697276e+000	1.944870e-008
1.682479452862556e-005	2.221657e+000	8.706036e+000	3.429958e-009
1.687071449485525e-005	2.221655e+000	8.720537e+000	-1.393604e-010
1.696255442731464e-005	2.221653e+000	8.748552e+000	2.056126e-011
1.708954647631266e-005	2.221651e+000	8.786859e+000	-6.898362e-012
1.724059409839719e-005	2.221649e+000	8.831699e+000	3.941225e-012
1.741810589949416e-005	2.221647e+000	8.883365e+000	-2.589194e-012
1.762951944503218e-005	2.221646e+000	8.943413e+000	1.826821e-012
1.788822405110594e-005	2.221645e+000	9.014671e+000	-1.286461e-012
1.821204455763283e-005	2.221645e+000	9.100341e+000	9.897303e-013
1.863827775691804e-005	2.221644e+000	9.206890e+000	-7.883230e-013
1.924593669568062e-005	2.221644e+000	9.347071e+000	3.417857e-013
2.000000000000000e-005	2.221643e+000	9.508612e+000	4.430496e-011
2.009877102805997e-005	2.221643e+000	9.527454e+000	1.625079e-011
2.029631308417992e-005	2.221643e+000	9.563869e+000	1.962363e-013
2.148156542089958e-005	2.221642e+000	9.747635e+000	1.670728e-014
2.348156542089958e-005	2.221640e+000	9.944098e+000	1.054658e-015
2.548156542089958e-005	2.221639e+000	9.985747e+000	9.735593e-016
2.748156542089958e-005	2.221637e+000	9.869917e+000	8.988036e-016
2.948156542089958e-005	2.221636e+000	9.598431e+000	8.296315e-016
3.148156542089958e-005	2.221634e+000	9.177205e+000	-7.526853e-015
3.330000220000022e-005	2.221632e+000	8.673843e+000	6.451561e-006
3.330001073427048e-005	2.221632e+000	8.673841e+000	6.447377e-005
3.330001506023878e-005	2.221632e+000	8.673840e+000	1.251034e-004
3.330002371217537e-005	2.221632e+000	8.673837e+000	3.206413e-004
3.330004101604855e-005	2.221632e+000	8.673831e+000	9.913391e-004
3.330007562379492e-005	2.221632e+000	8.673820e+000	3.447606e-003
3.330014483928766e-005	2.221632e+000	8.673799e+000	1.279088e-002
3.330028327027313e-005	2.221632e+000	8.673756e+000	4.897342e-002
3.330056013224408e-005	2.221632e+000	8.673669e+000	1.823595e-001
3.330100000000000e-005	2.221632e+000	8.673532e+000	4.829181e-001
3.330130790742914e-005	2.221632e+000	8.673435e+000	7.699887e-001
3.330165980163387e-005	2.221632e+000	8.673325e+000	1.085112e+000
3.330236359004333e-005	2.221632e+000	8.673105e+000	1.676339e+000
3.330377116686226e-005	2.221632e+000	8.672665e+000	2.720827e+000
3.330658632050011e-005	2.221632e+000	8.671783e+000	4.421626e+000
3.331051924564370e-005	2.221632e+000	8.670553e+000	6.187212e+000
3.331508364659427e-005	2.221632e+000	8.669124e+000	7.564679e+000
3.332045827421717e-005	2.221632e+000	8.667440e+000	8.562608e+000
3.332675536199208e-005	2.221632e+000	8.665466e+000	9.223197e+000
3.333447604796023e-005	2.221632e+000	8.663043e+000	9.632891e+000
3.334396607439214e-005	2.221632e+000	8.660063e+000	9.853354e+000
3.335627733239579e-005	2.221633e+000	8.656192e+000	9.954734e+000
3.339753732309593e-005	2.221634e+000	8.643175e+000	9.998688e+000
3.431197119691609e-005	2.221657e+000	8.340111e+000	9.999333e+000
3.431522486000686e-005	2.221663e+000	8.339390e+000	9.999333e+000
3.431757737441701e-005	2.221694e+000	8.340135e+000	9.999333e+000
3.431989879495082e-005	2.221783e+000	8.342284e+000	9.999333e+000
3.432297034638109e-005	2.222080e+000	8.344929e+000	9.999333e+000
3.432631698559407e-005	2.222589e+000	8.346710e+000	9.999333e+000
3.432705466932411e-005	2.222723e+000	8.346724e+000	9.999333e+000
3.432734962650151e-005	2.222782e+000	8.346478e+000	9.999333e+000
3.432750111987549e-005	2.222812e+000	8.346279e+000	9.999333e+000
3.432765184982717e-005	2.222843e+000	8.346072e+000	9.999333e+000
3.432783596288416e-005	2.222881e+000	8.345816e+000	9.999333e+000
3.432814903657457e-005	2.222944e+000	8.345381e+000	9.999333e+000
3.432844884497186e-005	2.223005e+000	8.344969e+000	9.999333e+000
3.432904846176644e-005	2.223127e+000	8.344165e+000	9.999333e+000
3.432980611668277e-005	2.223282e+000	8.343198e+000	9.999333e+000
3.433132142651545e-005	2.223590e+000	8.341421e+000	9.999333e+000
3.433374660002285e-005	2.224084e+000	8.338961e+000	9.999333e+000
3.433859694703763e-005	2.225072e+000	8.335070e+000	9.999333e+000
3.434829764106722e-005	2.227046e+000	8.329422e+000	9.999333e+000
3.436769902912638e-005	2.230986e+000	8.321175e+000	9.999333e+000
3.440650180524471e-005	2.238841e+000	8.307161e+000	9.999333e+000
3.457046305974568e-005	2.271759e+000	8.249349e+000	9.999333e+000
3.549583386066698e-005	2.446965e+000	7.901224e+000	9.999333e+000
3.642120466158829e-005	2.605755e+000	7.530257e+000	9.999333e+000
3.734657546250960e-005	2.748126e+000	7.136448e+000	9.999333e+000
3.827194626343091e-005	2.874081e+000	6.719798e+000	9.999333e+000
3.919731706435222e-005	2.983618e+000	6.280306e+000	9.999333e+000
4.012268786527352e-005	3.076738e+000	5.817972e+000	9.999333e+000
4.104805866619482e-005	3.153440e+000	5.332797e+000	9.999333e+000
4.204805866619482e-005	3.216083e+000	4.791837e+000	9.999333e+000
4.304805866619482e-005	3.258627e+000	4.231966e+000	9.999333e+000
4.404805866619482e-005	3.281148e+000	3.655393e+000	9.999333e+000
4.504805866619481e-005	3.283792e+000	3.064394e+000	9.999333e+000
4.604805866619481e-005	3.266776e+000	2.461301e+000	9.999333e+000
4.704805866619481e-005	3.230387e+000	1.848495e+000	9.999333e+000
4.804805866619481e-005	3.175658e+000	1.228546e+000	9.999333e+000
4.831262171388126e-005	3.159218e+000	1.063643e+000	9.999333e+000
4.857718476156772e-005	3.141226e+000	8.984963e-001	9.999333e+000
4.884174780925417e-005	3.121683e+000	7.331067e-001	9.999333e+000
4.910631085694063e-005	3.100589e+000	5.674737e-001	9.999333e+000
4.937087390462709e-005	3.077944e+000	4.015974e-001	9.999333e+000
4.963543695231355e-005	3.053748e+000	2.354778e-001	9.999333e+000
4.990000000000000e-005	3.028001e+000	6.911483e-002	9.999333e+000
4.990100000000000e-005	3.027902e+000	6.848652e-002	9.999333e+000
4.990110000000000e-005	3.027892e+000	6.842369e-002	9.986165e+000
4.990130000000000e-005	3.027872e+000	6.829803e-002	9.935537e+000
4.990160000000000e-005	3.027843e+000	6.810953e-002	9.790356e+000
4.990200000000000e-005	3.027803e+000	6.785822e-002	9.511845e+000
4.990228000000000e-005	3.027776e+000	6.768229e-002	9.250436e+000
4.990324000000000e-005	3.027681e+000	6.707912e-002	8.419069e+000
4.990452000000000e-005	3.027555e+000	6.627489e-002	7.448844e+000
4.990708000000001e-005	3.027302e+000	6.466643e-002	5.843881e+000
4.991074772740520e-005	3.026940e+000	6.236197e-002	4.084657e+000
4.991456085737007e-005	3.026563e+000	5.996616e-002	2.787492e+000
4.991866102996216e-005	3.026158e+000	5.738999e-002	1.839739e+000
4.992238892379557e-005	3.025789e+000	5.504772e-002	1.257776e+000
4.992628373537827e-005	3.025404e+000	5.260058e-002	8.483160e-001
4.993002021393334e-005	3.025033e+000	5.025291e-002	5.808943e-001
4.993391861272294e-005	3.024647e+000	4.780351e-002	3.917325e-001
4.993769355048203e-005	3.024272e+000	4.543167e-002	2.671567e-001
4.994157016550763e-005	3.023887e+000	4.299595e-002	1.804875e-001
4.994535681347065e-005	3.023511e+000	4.061675e-002	1.229631e-001
4.994921835335229e-005	3.023127e+000	3.819050e-002	8.319430e-002
4.995301726515274e-005	3.022749e+000	3.580359e-002	5.661521e-002
4.995686936889672e-005	3.022365e+000	3.338326e-002	3.833784e-002
4.996067653000863e-005	3.021986e+000	3.099116e-002	2.606949e-002
4.996452145989812e-005	3.021603e+000	2.857533e-002	1.766512e-002
4.996833446494262e-005	3.021222e+000	2.617956e-002	1.200569e-002
4.997217439776969e-005	3.020839e+000	2.376687e-002	8.139033e-003
4.997599161179296e-005	3.020458e+000	2.136846e-002	5.529346e-003
4.997982798341018e-005	3.020074e+000	1.895800e-002	3.749756e-003
4.998364818289215e-005	3.019692e+000	1.655770e-002	2.546735e-003
4.998748201969462e-005	3.019308e+000	1.414884e-002	1.727489e-003
4.999130434804761e-005	3.018925e+000	1.174720e-002	1.173033e-003
4.999513638326304e-005	3.018541e+000	9.339469e-003	7.958190e-004
4.999896022754093e-005	3.018157e+000	6.936882e-003	5.403166e-004
5.000279098070903e-005	3.017773e+000	4.529953e-003	3.666097e-004
5.000661590424463e-005	3.017388e+000	2.126688e-003	2.488826e-004
5.001044574527524e-005	3.017004e+000	-2.796667e-004	1.688834e-004
5.001810062919076e-005	3.016233e+000	-5.089358e-003	7.779740e-005
5.003134211949104e-005	3.014899e+000	-1.340919e-002	2.096336e-005
5.005249361415798e-005	3.012760e+000	-2.669883e-002	2.644738e-006
5.006283863954874e-005	3.011711e+000	-3.319783e-002	9.692992e-007
5.007657129733766e-005	3.010318e+000	-4.182289e-002	1.322814e-007
5.007708210242856e-005	3.010266e+000	-4.214294e-002	1.193712e-007
5.007810371261034e-005	3.010162e+000	-4.278072e-002	1.078298e-007
5.007863825009661e-005	3.010108e+000	-4.311240e-002	1.021478e-007
5.007919019674372e-005	3.010051e+000	-4.345098e-002	9.662960e-008
5.007948631376387e-005	3.010021e+000	-4.362877e-002	9.378511e-008
5.007968918648339e-005	3.010001e+000	-4.374608e-002	9.189455e-008
5.007983839835028e-005	3.009986e+000	-4.382722e-002	9.053045e-008
5.007995300493677e-005	3.009974e+000	-4.388314e-002	8.949726e-008
5.008004419378412e-005	3.009965e+000	-4.391901e-002	8.868395e-008
5.008011695683670e-005	3.009958e+000	-4.393581e-002	8.804034e-008
5.008017003552672e-005	3.009952e+000	-4.393355e-002	8.757380e-008
5.008020407571923e-005	3.009949e+000	-4.391751e-002	8.727593e-008
5.008022397368215e-005	3.009947e+000	-4.389553e-002	8.710234e-008
5.008023759715579e-005	3.009946e+000	-4.386819e-002	8.698372e-008
5.008024824127046e-005	3.009945e+000	-4.383230e-002	8.689117e-008
5.008025679758400e-005	3.009944e+000	-4.378109e-002	8.681684e-008
5.008026470358033e-005	3.009943e+000	-4.369039e-002	8.674823e-008
5.008027481881839e-005	3.009942e+000	-4.349280e-002	8.666053e-008
5.008028543585244e-005	3.009941e+000	-4.318203e-002	8.656858e-008
5.008030332997439e-005	3.009939e+000	-4.249165e-002	8.641383e-008
5.008032218163113e-005	3.009938e+000	-4.163261e-002	8.625111e-008
5.008034818833435e-005	3.009936e+000	-4.036475e-002	8.602712e-008
5.008037601614165e-005	3.009935e+000	-3.909886e-002	8.578810e-008
5.008041232978128e-005	3.009933e+000	-3.777349e-002	8.547723e-008
5.008045482447936e-005	3.009932e+000	-3.671431e-002	8.511493e-008
5.008051107000593e-005	3.009931e+000	-3.589361e-002	8.463780e-008
5.008057869168652e-005	3.009931e+000	-3.540058e-002	8.406766e-008
5.008065634141257e-005	3.009930e+000	-3.519417e-002	8.341787e-008
5.008075510533221e-005	3.009930e+000	-3.517918e-002	8.259901e-008
5.008088275659857e-005	3.009930e+000	-3.530557e-002	8.155339e-008
5.008106443720477e-005	3.009930e+000	-3.556180e-002	8.009024e-008
5.008133803101838e-005	3.009930e+000	-3.597167e-002	7.794512e-008
5.008183721354065e-005	3.009930e+000	-3.670661e-002	7.421393e-008
5.008283557858519e-005	3.009930e+000	-3.810426e-002	6.739479e-008
5.008483230867426e-005	3.009930e+000	-4.065691e-002	5.591032e-008
5.008882576885241e-005	3.009930e+000	-4.505317e-002	3.922959e-008
5.009681268920871e-005	3.009929e+000	-5.232958e-002	1.929849e-008
5.010723151514767e-005	3.009929e+000	-6.025996e-002	7.108371e-009
5.012060832736025e-005	3.009928e+000	-6.925621e-002	1.917594e-009
5.013844564734907e-005	3.009928e+000	-8.064504e-002	3.315873e-010
5.016781814683593e-005	3.009927e+000	-9.913613e-002	1.398139e-011
5.022414813597637e-005	3.009925e+000	-1.345280e-001	-1.605932e-012
5.033680811425726e-005	3.009923e+000	-2.053013e-001	2.277305e-013
5.047727559482106e-005	3.009920e+000	-2.935281e-001	-1.186286e-013
5.064937003289899e-005	3.009918e+000	-4.015860e-001	5.423240e-014
5.084339567959232e-005	3.009916e+000	-5.233533e-001	-5.121128e-014
5.108570840321896e-005	3.009915e+000	-6.753045e-001	2.907574e-014
5.137747884400134e-005	3.009913e+000	-8.580371e-001	-2.621883e-014
5.176369064997454e-005	3.009912e+000	-1.099404e+000	1.761490e-014
5.228227093096913e-005	3.009910e+000	-1.422223e+000	-1.606900e-014
5.309808007776300e-005	3.009907e+000	-1.926542e+000	5.055775e-015
5.509808007776300e-005	3.009900e+000	-3.139633e+000	3.711902e-016
5.709808007776299e-005	3.009894e+000	-4.303531e+000	3.426485e-016
5.909808007776299e-005	3.009890e+000	-5.399560e+000	3.163024e-016
6.109808007776299e-005	3.009885e+000	-6.410434e+000	2.919892e-016
6.309808007776298e-005	3.009881e+000	-7.320212e+000	2.695327e-016
6.509808007776298e-005	3.009878e+000	-8.118568e+000	-1.162412e-014
6.560100000000000e-005	3.009877e+000	-8.302795e+000	5.219932e-013
6.560700000000001e-005	3.009877e+000	-8.304896e+000	3.035982e-013
6.660000220000021e-005	3.009876e+000	-8.636057e+000	6.451561e-006
6.660001073427047e-005	3.009876e+000	-8.636059e+000	6.447377e-005
6.660001506023876e-005	3.009876e+000	-8.636061e+000	1.251034e-004
6.660002371217535e-005	3.009876e+000	-8.636064e+000	3.206413e-004
6.660004101604854e-005	3.009876e+000	-8.636068e+000	9.913391e-004
6.660007562379493e-005	3.009876e+000	-8.636080e+000	3.447606e-003
6.660014483928769e-005	3.009876e+000	-8.636102e+000	1.279088e-002
6.660028327027323e-005	3.009876e+000	-8.636146e+000	4.897342e-002
6.660056013224429e-005	3.009876e+000	-8.636233e+000	1.823595e-001
6.660100000000000e-005	3.009876e+000	-8.636373e+000	4.829181e-001
6.660130790742899e-005	3.009876e+000	-8.636470e+000	7.699887e-001
6.660165980163354e-005	3.009876e+000	-8.636581e+000	1.085112e+000
6.660236359004267e-005	3.009876e+000	-8.636805e+000	1.676339e+000
6.660377116686093e-005	3.009876e+000	-8.637250e+000	2.720827e+000
6.660658632049744e-005	3.009876e+000	-8.638142e+000	4.421626e+000
6.661051924564106e-005	3.009876e+000	-8.639386e+000	6.187212e+000
6.661508364659063e-005	3.009876e+000	-8.640830e+000	7.564679e+000
6.662045827421350e-005	3.009876e+000	-8.642529e+000	8.562608e+000
6.662675536198704e-005	3.009877e+000	-8.644519e+000	9.223197e+000
6.663447604795476e-005	3.009877e+000	-8.646955e+000	9.632891e+000
6.664396607438446e-005	3.009877e+000	-8.649949e+000	9.853354e+000
6.665627733238665e-005	3.009877e+000	-8.653828e+000	9.954734e+000
6.669753732307591e-005	3.009879e+000	-8.666782e+000	9.998688e+000
6.759497199978644e-005	3.009901e+000	-8.934166e+000	9.999333e+000
6.759829397962751e-005	3.009901e+000	-8.935103e+000	9.999333e+000
6.759850242411949e-005	3.009899e+000	-8.936677e+000	9.999333e+000
6.759874581916508e-005	3.009893e+000	-8.941936e+000	9.999333e+000
6.759875502101152e-005	3.009892e+000	-8.942351e+000	9.999333e+000
6.759877342470439e-005	3.009891e+000	-8.943583e+000	9.999333e+000
6.759881023209016e-005	3.009886e+000	-8.946686e+000	9.999333e+000
6.759888384686169e-005	3.009875e+000	-8.954201e+000	9.999333e+000
6.759889010144155e-005	3.009874e+000	-8.954950e+000	9.999333e+000
6.759890261060128e-005	3.009871e+000	-8.956655e+000	9.999333e+000
6.759892762892073e-005	3.009865e+000	-8.960420e+000	9.999333e+000
6.759897766555963e-005	3.009849e+000	-8.968761e+000	9.999333e+000
6.759899585205886e-005	3.009843e+000	-8.971789e+000	9.999333e+000
6.759900187123594e-005	3.009840e+000	-8.972425e+000	9.999333e+000
6.759900480583488e-005	3.009839e+000	-8.972487e+000	9.999333e+000
6.759900617195253e-005	3.009839e+000	-8.972480e+000	9.999333e+000
6.759900797684699e-005	3.009838e+000	-8.972475e+000	9.999333e+000
6.759901083906905e-005	3.009837e+000	-8.972468e+000	9.999333e+000
6.759901656351315e-005	3.009835e+000	-8.972456e+000	9.999333e+000
6.759905091017778e-005	3.009821e+000	-8.972374e+000	9.999333e+000
6.759909670573062e-005	3.009803e+000	-8.972256e+000	9.999333e+000
6.759918829683631e-005	3.009767e+000	-8.972001e+000	9.999333e+000
6.759927656319227e-005	3.009732e+000	-8.971745e+000	9.999333e+000
6.759939328310372e-005	3.009686e+000	-8.971394e+000	9.999333e+000
6.759952829019591e-005	3.009632e+000	-8.970981e+000	9.999333e+000
6.759970714738222e-005	3.009561e+000	-8.970433e+000	9.999333e+000
6.759991247819598e-005	3.009479e+000	-8.969807e+000	9.999333e+000
6.760016737236105e-005	3.009378e+000	-8.969041e+000	9.999333e+000
6.760046656199380e-005	3.009259e+000	-8.968162e+000	9.999333e+000
6.760083210889014e-005	3.009113e+000	-8.967120e+000	9.999333e+000
6.760126278954092e-005	3.008942e+000	-8.965941e+000	9.999333e+000
6.760179951477362e-005	3.008728e+000	-8.964546e+000	9.999333e+000
6.760247677436929e-005	3.008458e+000	-8.962898e+000	9.999333e+000
6.760334098692587e-005	3.008114e+000	-8.960968e+000	9.999333e+000
6.760443987587199e-005	3.007676e+000	-8.958775e+000	9.999333e+000
