time	V(out)	V(n001)	V(n002)
3.943637822763526e-007	-3.517569e-003	-3.283711e+000	8.961071e-002
3.949637822763526e-007	-3.677468e-003	-3.334701e+000	8.436173e-002
3.955637822763526e-007	-3.837076e-003	-3.385595e+000	7.944669e-002
3.961637822763527e-007	-3.996395e-003	-3.436393e+000	7.486560e-002
3.962637822763527e-007	-4.022916e-003	-3.444849e+000	7.412063e-002
3.971923537049242e-007	-4.268815e-003	-3.523247e+000	6.765999e-002
3.981209251334957e-007	-4.513908e-003	-3.601382e+000	6.166585e-002
3.990494965620672e-007	-4.758195e-003	-3.679254e+000	5.613819e-002
3.999780679906387e-007	-5.001677e-003	-3.756864e+000	5.107703e-002
4.009066394192102e-007	-5.244352e-003	-3.834212e+000	4.648235e-002
4.018352108477817e-007	-5.486221e-003	-3.911298e+000	4.235417e-002
4.027637822763532e-007	-5.727285e-003	-3.988121e+000	3.869247e-002
4.037209251334961e-007	-5.974856e-003	-4.067013e+000	3.522434e-002
4.046780679906390e-007	-6.221436e-003	-4.145586e+000	3.201253e-002
4.056352108477820e-007	-6.467026e-003	-4.223839e+000	2.905704e-002
4.065923537049249e-007	-6.711625e-003	-4.301773e+000	2.635787e-002
4.075494965620678e-007	-6.955232e-003	-4.379387e+000	2.391502e-002
4.085066394192108e-007	-7.197850e-003	-4.456681e+000	2.172849e-002
4.094637822763537e-007	-7.439476e-003	-4.533655e+000	1.979828e-002
4.104637822763538e-007	-7.690795e-003	-4.613714e+000	1.795088e-002
4.114637822763538e-007	-7.940887e-003	-4.693379e+000	1.624464e-002
4.124637822763539e-007	-8.189754e-003	-4.772650e+000	1.467958e-002
4.134637822763540e-007	-8.437395e-003	-4.851527e+000	1.325569e-002
4.144637822763541e-007	-8.683809e-003	-4.930011e+000	1.197296e-002
4.154637822763541e-007	-8.928998e-003	-5.008100e+000	1.083140e-002
4.164637822763542e-007	-9.172961e-003	-5.085795e+000	9.831016e-003
4.175494965620686e-007	-9.436372e-003	-5.169681e+000	8.842288e-003
4.186352108477829e-007	-9.698165e-003	-5.253048e+000	7.933915e-003
4.197209251334973e-007	-9.958339e-003	-5.335897e+000	7.105897e-003
4.208066394192117e-007	-1.021690e-002	-5.418226e+000	6.358234e-003
4.218923537049261e-007	-1.047383e-002	-5.500037e+000	5.690926e-003
4.229780679906404e-007	-1.072915e-002	-5.581328e+000	5.103972e-003
4.240637822763548e-007	-1.098286e-002	-5.662101e+000	4.597374e-003
4.253066394192120e-007	-1.127120e-002	-5.753900e+000	4.075327e-003
4.265494965620692e-007	-1.155719e-002	-5.844942e+000	3.600085e-003
4.277923537049265e-007	-1.184081e-002	-5.935228e+000	3.171648e-003
4.290352108477837e-007	-1.212207e-002	-6.024758e+000	2.790016e-003
4.302780679906410e-007	-1.240097e-002	-6.113532e+000	2.455189e-003
4.315209251334982e-007	-1.267752e-002	-6.201550e+000	2.167168e-003
4.327637822763554e-007	-1.295170e-002	-6.288812e+000	1.925951e-003
4.343494965620698e-007	-1.329796e-002	-6.399009e+000	1.655595e-003
4.359352108477842e-007	-1.363994e-002	-6.507834e+000	1.413868e-003
4.375209251334986e-007	-1.397764e-002	-6.615286e+000	1.200770e-003
4.391066394192131e-007	-1.431104e-002	-6.721366e+000	1.016300e-003
4.406923537049275e-007	-1.464016e-002	-6.826074e+000	8.604583e-004
4.422780679906419e-007	-1.496499e-002	-6.929409e+000	7.332457e-004
4.438637822763563e-007	-1.528553e-002	-7.031373e+000	6.346616e-004
4.462066394192136e-007	-1.575107e-002	-7.179442e+000	5.125296e-004
4.485494965620709e-007	-1.620604e-002	-7.324128e+000	4.067480e-004
4.508923537049282e-007	-1.665043e-002	-7.465430e+000	3.173168e-004
4.532352108477855e-007	-1.708425e-002	-7.603347e+000	2.442361e-004
4.555780679906429e-007	-1.750749e-002	-7.737881e+000	1.875058e-004
4.579209251335002e-007	-1.792016e-002	-7.869031e+000	1.471260e-004
4.602637822763575e-007	-1.832225e-002	-7.996798e+000	1.230966e-004
4.629600450734945e-007	-1.877054e-002	-8.139211e+000	9.670908e-005
4.629602702904532e-007	-1.877058e-002	-8.139223e+000	1.361907e-004
4.629604079609381e-007	-1.877060e-002	-8.139230e+000	1.877036e-004
4.629606833019078e-007	-1.877064e-002	-8.139244e+000	3.502537e-004
